NAME: dataset_100_03
NODES: 100
TYPE: SYMMETRIC
2 59 153.112
2 60 39.3869
2 61 130.0778
2 62 271.9542
2 63 225.6138
2 64 32.7647
2 65 110.5227
2 66 243.2266
2 67 253.2436
2 68 261.8938
2 69 133.0432
2 70 39.7904
2 71 292.5596
2 72 299.5004
2 73 138.9449
2 74 72.6878
2 75 256.3982
2 76 16.0752
2 77 115.6541
2 78 88.2496
2 79 67.7977
2 80 64.1513
2 81 55.7268
2 82 270.279
2 83 187.9059
2 84 275.836
2 85 188.799
2 86 42.1815
2 87 197.0149
2 88 192.4597
2 89 168.4308
2 90 120.1032
2 91 238.6205
2 92 282.0007
2 93 25.3372
2 94 15.8002
2 95 181.7909
2 96 259.2187
2 97 296.7478
2 98 40.3425
2 99 81.7689
3 4 9.4635
3 5 174.3678
3 6 174.8966
3 7 198.173
3 8 244.12
3 9 251.632
3 10 26.5054
3 11 102.6026
3 12 109.7076
3 13 185.6253
3 14 179.0079
3 15 156.5142
3 16 34.9225
3 17 234.1876
3 18 55.2566
3 19 269.6164
3 20 170.604
3 21 147.4084
3 22 191.41
3 23 222.3461
3 24 284.0791
3 25 204.4847
3 26 253.125
3 27 188.7321
3 28 262.8184
3 29 9.4955
3 30 99.5385
3 31 18.177
3 32 86.3446
3 33 42.25
3 34 135.885
3 35 24.1924
3 36 107.3968
3 37 56.8005
3 38 61.7665
3 39 189.5119
3 40 61.2728
3 41 152.0823
3 42 217.4129
3 43 29.9839
3 44 211.1548
3 45 54.1624
3 46 16.601
3 47 102.9522
3 48 88.6814
3 49 1.8054
3 50 119.1689
3 51 97.2339
3 52 115.3234
3 53 75.9775
3 54 11.8698
3 55 71.4305
3 56 31.021
3 57 233.9201
3 58 97.1309
3 59 66.7061
3 60 257.5505
3 61 168.3394
3 62 181.31
3 63 14.3934
3 64 146.9803
3 65 257.0385
3 66 153.042
3 67 250.5401
3 68 287.9223
3 69 246.5856
3 70 41.3926
3 71 192.3816
3 72 136.4077
3 73 109.6616
3 74 158.5151
3 75 270.2052
3 76 231.9131
3 77 24.372
3 78 159.1198
3 79 214.3004
3 80 201.6704
3 81 262.7064
3 82 185.7671
3 83 193.0081
3 84 152.949
3 85 16.3706
3 86 62.9742
3 87 146.9309
3 88 226.4374
3 89 289.784
3 90 295.5956
3 91 198.3429
3 92 229.075
3 93 273.7858
3 94 64.4039
3 95 233.9418
3 96 228.4446
3 97 282.4631
3 98 260.7384
3 99 61.047
4 5 51.1739
4 6 56.2008
4 7 193.2791
4 8 50.9579
4 9 90.1654
4 10 268.1107
4 11 283.5357
4 12 121.3528
4 13 159.3752
4 14 226.2797
4 15 201.8364
4 16 258.7127
4 17 27.7095
4 18 180.4078
4 19 206.0316
4 20 44.2955
4 21 255.9567
4 22 26.7186
4 23 123.1066
4 24 143.3747
4 25 63.6506
4 26 47.1712
4 27 23.5717
4 28 218.5124
4 29 25.0566
4 30 283.5209
4 31 217.9551
4 32 187.6667
4 33 235.9047
4 34 56.3777
4 35 162.2787
4 36 121.7007
4 37 195.7511
4 38 230.5092
4 39 203.594
4 40 165.036
4 41 232.3868
4 42 218.9943
4 43 239.5922
4 44 294.3926
4 45 118.4944
4 46 190.6687
4 47 16.3076
4 48 10.6156
4 49 219.0309
4 50 234.6492
4 51 149.1312
4 52 265.5418
4 53 123.9289
4 54 269.6342
4 55 36.4688
4 56 64.1947
4 57 97.55
4 58 236.0076
4 59 151.1276
4 60 222.183
4 61 30.1372
4 62 129.6662
4 63 57.9491
4 64 261.0763
4 65 151.5736
4 66 26.5134
4 67 98.0242
4 68 238.5089
4 69 146.3776
4 70 238.299
4 71 233.9008
4 72 4.3911
4 73 276.3635
4 74 278.3632
4 75 144.0982
4 76 245.806
4 77 120.0739
4 78 59.1096
4 79 201.5071
4 80 130.8993
4 81 271.1466
4 82 260.8454
4 83 57.0557
4 84 183.5359
4 85 257.0778
4 86 91.5301
4 87 56.3089
4 88 171.3265
4 89 153.9895
4 90 274.2298
4 91 251.8892
4 92 220.4926
4 93 72.3966
4 94 1.3564
4 95 108.8067
4 96 294.1502
4 97 166.8961
4 98 57.0635
4 99 201.4246
5 6 206.9572
5 7 169.134
5 8 50.4223
5 9 21.5974
5 10 275.0753
5 11 156.0157
5 12 70.9194
5 13 264.5916
5 14 43.734
5 15 242.2649
5 16 38.9187
5 17 91.1644
5 18 120.3992
5 19 173.9942
5 20 198.8006
5 21 267.4369
5 22 126.1462
5 23 226.1085
5 24 65.2046
5 25 264.9472
5 26 61.2993
5 27 136.5863
5 28 50.487
5 29 61.3291
5 30 196.3986
5 31 63.6223
5 32 108.1379
5 33 298.1147
5 34 255.0424
5 35 220.135
5 36 232.1645
5 37 235.0045
5 38 75.6618
5 39 152.1703
5 40 217.9474
5 41 133.1068
5 42 256.2049
5 43 72.4008
5 44 199.6056
5 45 198.8603
5 46 162.3289
5 47 144.8081
5 48 211.7846
5 49 1.1863
5 50 191.1684
5 51 182.8971
5 52 149.5683
5 53 154.9615
5 54 96.6892
5 55 120.9638
5 56 182.2971
5 57 149.1173
5 58 123.7484
5 59 28.5989
5 60 261.4045
5 61 20.1568
5 62 28.3036
5 63 144.2082
5 64 281.9664
5 65 135.5681
5 66 147.4005
5 67 119.9245
5 68 64.2322
5 69 79.1447
5 70 241.1963
5 71 86.296
5 72 9.9655
5 73 197.4399
5 74 253.8175
5 75 252.3438
5 76 224.7662
5 77 185.8744
5 78 264.3241
5 79 89.2102
5 80 33.8567
5 81 46.826
5 82 82.9745
5 83 78.3312
5 84 188.5952
5 85 118.2526
5 86 232.6136
5 87 39.337
5 88 44.588
5 89 60.9658
5 90 125.3648
5 91 104.2617
5 92 198.1104
5 93 184.5695
5 94 276.4474
5 95 39.7091
5 96 267.0968
5 97 258.5779
5 98 5.2566
5 99 292.0381
6 7 3.7046
6 8 87.2112
6 9 299.0966
6 10 186.1992
6 11 130.4156
6 12 195.9788
6 13 285.5594
6 14 50.61
6 15 76.2121
6 16 54.5909
6 17 196.9253
6 18 294.6591
6 19 26.2137
6 20 257.5589
6 21 201.019
6 22 224.2176
6 23 201.6778
6 24 44.4288
6 25 20.2765
6 26 100.4646
6 27 293.3318
6 28 219.1531
6 29 91.4496
6 30 253.1723
6 31 83.726
6 32 242.3768
6 33 277.6465
6 34 82.2725
6 35 115.0432
6 36 159.9782
6 37 200.5173
6 38 221.3716
6 39 226.3905
6 40 100.0803
6 41 55.8888
6 42 98.2959
6 43 234.9991
6 44 218.0364
6 45 103.597
6 46 95.3222
6 47 17.5647
6 48 136.296
6 49 210.9335
6 50 238.1551
6 51 177.7918
6 52 116.9839
6 53 133.7003
6 54 277.4461
6 55 2.0621
6 56 2.1638
6 57 91.6807
6 58 183.1146
6 59 59.1104
6 60 29.5608
6 61 38.4759
6 62 16.4025
6 63 225.0083
6 64 199.9314
6 65 208.8546
6 66 204.6872
6 67 109.0934
6 68 168.9834
6 69 153.6745
6 70 43.8717
6 71 42.5492
6 72 223.9528
6 73 110.7389
6 74 3.3484
6 75 229.5727
6 76 252.0806
6 77 15.0234
6 78 27.558
6 79 41.7847
6 80 101.1274
6 81 156.891
6 82 271.6168
6 83 216.7527
6 84 13.0317
6 85 253.1755
6 86 116.1107
6 87 93.085
6 88 150.4187
6 89 199.2739
6 90 23.3894
6 91 286.6205
6 92 222.004
6 93 284.9054
6 94 72.0506
6 95 221.7447
6 96 40.3302
6 97 163.5972
6 98 126.328
6 99 277.3931
7 8 57.3375
7 9 270.932
7 10 57.2919
7 11 284.4907
7 12 213.7952
7 13 254.236
7 14 208.3041
7 15 173.0847
7 16 21.664
7 17 145.1294
7 18 153.7739
7 19 217.8797
7 20 132.1249
7 21 289.4796
7 22 70.6675
7 23 98.3711
7 24 284.6646
7 25 140.8281
7 26 185.0302
7 27 2.5777
7 28 36.4968
7 29 52.3114
7 30 128.1668
7 31 18.2234
7 32 255.8567
7 33 236.3684
7 34 237.704
7 35 260.1467
7 36 91.6324
7 37 80.0396
7 38 18.1479
7 39 243.1877
7 40 65.2564
7 41 293.943
7 42 118.4533
7 43 96.6868
7 44 128.6494
7 45 279.7251
7 46 41.2631
7 47 106.6519
7 48 168.2895
7 49 284.5042
7 50 1.3519
7 51 267.4587
7 52 119.3127
7 53 287.2196
7 54 216.3454
7 55 5.692
7 56 240.2461
7 57 189.6846
7 58 181.1275
7 59 299.6157
7 60 22.7499
7 61 95.7474
7 62 185.4881
7 63 254.9776
7 64 138.3205
7 65 254.2795
7 66 30.0903
7 67 26.0887
7 68 38.6104
7 69 192.2106
7 70 255.0023
7 71 217.406
7 72 283.593
7 73 75.176
7 74 154.0442
7 75 142.8963
7 76 270.3233
7 77 257.1457
7 78 224.4114
7 79 160.8841
7 80 9.9934
7 81 82.934
7 82 14.6731
7 83 273.9134
7 84 162.9229
7 85 167.984
7 86 224.6313
7 87 201.8879
7 88 66.2516
7 89 55.0377
7 90 206.1407
7 91 105.4731
7 92 187.2084
7 93 146.6636
7 94 291.3414
7 95 277.3436
7 96 145.5484
7 97 43.1965
7 98 65.029
7 99 103.0453
8 9 45.4209
8 10 173.6336
8 11 50.4009
8 12 158.127
8 13 60.8609
8 14 248.6148
8 15 233.8074
8 16 280.9198
8 17 38.834
8 18 288.556
8 19 82.3076
8 20 109.4843
8 21 219.7064
8 22 214.4816
8 23 79.8171
8 24 128.3951
8 25 197.2648
8 26 280.6134
8 27 7.002
8 28 96.8615
8 29 287.7994
8 30 251.2391
8 31 54.7252
8 32 142.7447
8 33 69.0332
8 34 57.9514
8 35 221.1036
8 36 107.1157
8 37 266.1367
8 38 216.1653
8 39 4.4034
8 40 278.3034
8 41 156.3671
8 42 174.2221
8 43 254.5324
8 44 110.6934
8 45 13.804
8 46 60.9068
8 47 160.9878
8 48 70.9288
8 49 69.7005
8 50 61.9684
8 51 159.7954
8 52 193.8452
8 53 168.9771
8 54 71.6374
8 55 286.9944
8 56 82.1878
8 57 198.2207
8 58 187.1379
8 59 52.1949
8 60 150.0673
8 61 283.1043
8 62 137.209
8 63 60.0243
8 64 43.5557
8 65 254.3264
8 66 250.5642
8 67 70.5744
8 68 216.8196
8 69 161.2775
8 70 295.6917
8 71 200.3656
8 72 223.232
8 73 269.581
8 74 276.4756
8 75 296.513
8 76 40.3183
8 77 123.0985
8 78 221.5993
8 79 155.8745
8 80 78.6614
8 81 256.7385
8 82 174.8782
8 83 131.9974
8 84 185.9089
8 85 136.9301
8 86 252.7905
8 87 167.5618
8 88 126.9198
8 89 53.6986
8 90 269.9053
8 91 269.6126
8 92 122.9367
8 93 147.5445
8 94 60.9169
8 95 119.9778
8 96 295.9709
8 97 223.2874
8 98 261.4841
8 99 254.6976
9 10 21.016
9 11 265.0509
9 12 63.621
9 13 25.498
9 14 167.7005
9 15 111.8377
9 16 57.4775
9 17 154.7197
9 18 216.4199
9 19 118.5155
9 20 237.5857
9 21 131.5708
9 22 42.6874
9 23 51.842
9 24 78.5999
9 25 76.795
9 26 197.5037
9 27 78.0627
9 28 210.9946
9 29 255.3394
9 30 173.2699
9 31 170.0575
9 32 295.618
9 33 285.3034
9 34 230.1879
9 35 3.6917
9 36 204.3852
9 37 234.5857
9 38 15.3188
9 39 52.1539
9 40 74.9389
9 41 273.0024
9 42 136.5736
9 43 267.6747
9 44 297.706
9 45 28.468
9 46 36.7862
9 47 175.8601
9 48 282.3541
9 49 226.941
9 50 158.6733
9 51 81.3253
9 52 4.5084
9 53 242.9134
9 54 45.1334
9 55 188.3317
9 56 3.6065
9 57 291.9975
9 58 214.4635
9 59 75.7961
9 60 182.8777
9 61 216.3723
9 62 255.829
9 63 49.8128
9 64 16.2941
9 65 242.5383
9 66 138.8861
9 67 243.4664
9 68 27.7012
9 69 130.3314
9 70 267.0083
9 71 188.082
9 72 70.8405
9 73 64.3061
9 74 196.2319
9 75 77.0697
9 76 243.8247
9 77 185.6239
9 78 97.1247
9 79 2.3976
9 80 100.7604
9 81 270.1084
9 82 74.7463
9 83 247.6654
9 84 209.7645
9 85 108.0244
9 86 255.526
9 87 108.98
9 88 93.2532
9 89 185.0766
9 90 179.8575
9 91 150.2667
9 92 191.7566
9 93 38.5892
9 94 13.3354
9 95 206.4565
9 96 131.4444
9 97 98.8781
9 98 228.1053
9 99 251.4974
10 11 227.9173
10 12 125.8831
10 13 109.5442
10 14 45.2668
10 15 25.155
10 16 148.0036
10 17 183.6877
10 18 268.5381
10 19 283.9503
10 20 77.3629
10 21 257.1906
10 22 243.6802
10 23 158.3464
10 24 276.0735
10 25 40.5902
10 26 239.076
10 27 165.1615
10 28 40.9696
10 29 123.1478
10 30 52.5343
10 31 196.5454
10 32 201.631
10 33 48.6097
10 34 114.7062
10 35 123.6167
10 36 4.1076
10 37 66.6923
10 38 118.3807
10 39 295.8981
10 40 254.341
10 41 167.6993
10 42 85.3277
10 43 202.041
10 44 125.8014
10 45 112.6804
10 46 115.6201
10 47 102.6004
10 48 29.5409
10 49 129.0488
10 50 238.0206
10 51 75.8635
10 52 217.6737
10 53 257.6165
10 54 111.9677
10 55 109.4754
10 56 152.4882
10 57 175.5033
10 58 200.339
10 59 276.6097
10 60 109.7947
10 61 272.001
10 62 253.1007
10 63 70.026
10 64 73.8289
10 65 144.3392
10 66 168.7761
10 67 6.4697
10 68 118.0049
10 69 38.479
10 70 107.3309
10 71 254.5983
10 72 298.8009
10 73 229.6583
10 74 160.9991
10 75 74.2777
10 76 74.8575
10 77 102.7151
10 78 194.213
10 79 14.1034
10 80 257.424
10 81 214.4909
10 82 270.2933
10 83 240.2809
10 84 121.3403
10 85 56.7238
10 86 222.2699
10 87 297.1031
10 88 248.6029
10 89 174.3702
10 90 117.3499
10 91 96.0852
10 92 57.8915
10 93 18.3099
10 94 177.4019
10 95 135.1926
10 96 30.7895
10 97 122.1624
10 98 91.0294
10 99 163.3521
11 12 247.0792
11 13 29.6651
11 14 28.3291
11 15 96.6397
11 16 170.8363
11 17 131.9794
11 18 7.737
11 19 174.6859
11 20 38.1234
11 21 185.0661
11 22 138.8758
11 23 217.507
11 24 1.7755
11 25 132.522
11 26 78.9564
11 27 251.9736
11 28 98.3343
11 29 170.3788
11 30 118.4104
11 31 109.8931
11 32 13.4335
11 33 72.7212
11 34 222.5028
11 35 190.0601
11 36 193.9652
11 37 115.6616
11 38 54.9045
11 39 170.0186
11 40 76.8913
11 41 9.2134
11 42 209.8453
11 43 142.6704
11 44 90.585
11 45 100.3718
11 46 100.3706
11 47 175.6703
11 48 151.3753
11 49 244.2369
11 50 227.7457
11 51 18.764
11 52 197.7081
11 53 140.8656
11 54 169.3525
11 55 194.3923
11 56 263.7164
11 57 37.8541
11 58 195.5267
11 59 213.8283
11 60 161.2258
11 61 245.1531
11 62 167.1971
11 63 17.8079
11 64 179.2993
11 65 237.1763
11 66 266.2927
11 67 1.5607
11 68 194.1673
11 69 204.9187
11 70 179.4711
11 71 191.3174
11 72 253.9153
11 73 186.1685
11 74 122.6794
11 75 105.68
11 76 124.1946
11 77 102.2675
11 78 242.3365
11 79 62.533
11 80 17.54
11 81 222.9066
11 82 64.0644
11 83 123.0333
11 84 240.1203
11 85 28.8395
11 86 97.0249
11 87 221.9282
11 88 244.3004
11 89 51.2442
11 90 253.1716
11 91 190.7963
11 92 130.5696
11 93 58.1459
11 94 226.5577
11 95 21.883
11 96 275.0218
11 97 19.8197
11 98 102.4462
11 99 80.5148
12 13 266.8258
12 14 143.0774
12 15 234.3138
12 16 239.0651
12 17 229.019
12 18 8.2195
12 19 130.2466
12 20 4.6118
12 21 182.332
12 22 28.841
12 23 248.2434
12 24 79.1028
12 25 237.9351
12 26 220.2301
12 27 212.681
12 28 24.9495
12 29 217.313
12 30 128.1281
12 31 295.9797
12 32 122.7589
12 33 27.9021
12 34 78.9298
12 35 29.2015
12 36 58.3603
12 37 285.5456
12 38 106.4348
12 39 25.0737
12 40 14.2572
12 41 170.6793
12 42 144.2106
12 43 209.349
12 44 274.8947
12 45 236.2893
12 46 57.3825
12 47 21.0185
12 48 18.8383
12 49 5.6701
12 50 298.4504
12 51 9.4419
12 52 84.9737
12 53 23.8286
12 54 192.4537
12 55 57.7379
12 56 83.4458
12 57 135.4519
12 58 149.884
12 59 202.0115
12 60 71.2222
12 61 51.2419
12 62 184.7663
12 63 299.7187
12 64 22.1316
12 65 295.4909
12 66 183.7998
12 67 2.3765
12 68 258.8205
12 69 15.0744
12 70 121.5876
12 71 265.4969
12 72 135.5778
12 73 131.3847
12 74 100.1312
12 75 86.2998
12 76 218.6326
12 77 104.8777
12 78 154.1314
12 79 129.5284
12 80 209.4123
12 81 46.351
12 82 51.5849
12 83 174.0442
12 84 133.3164
12 85 268.1978
12 86 213.4698
12 87 277.4373
12 88 289.4188
12 89 285.6966
12 90 157.6858
12 91 174.8354
12 92 107.3814
12 93 3.2223
12 94 46.6218
12 95 87.9221
12 96 187.671
12 97 236.5242
12 98 289.7702
12 99 101.0489
13 14 208.463
13 15 264.5711
13 16 15.9074
13 17 131.0209
13 18 17.7572
13 19 286.3886
13 20 62.5736
13 21 197.3464
13 22 65.649
13 23 196.3032
13 24 74.4681
13 25 111.3935
13 26 106.8802
13 27 92.821
13 28 176.6134
13 29 110.415
13 30 236.6003
13 31 145.9616
13 32 290.8724
13 33 104.786
13 34 140.2797
13 35 240.0274
13 36 119.0853
13 37 134.9736
13 38 108.7868
13 39 229.1376
13 40 161.0194
13 41 205.0424
13 42 144.0339
13 43 164.678
13 44 19.7757
13 45 175.6363
13 46 173.5374
13 47 180.285
13 48 175.077
13 49 196.9142
13 50 220.6162
13 51 167.8776
13 52 158.5518
13 53 252.5474
13 54 197.6854
13 55 36.5
13 56 107.1582
13 57 144.3541
13 58 85.7232
13 59 20.0895
13 60 113.5551
13 61 200.1747
13 62 89.3223
13 63 294.6642
13 64 217.6595
13 65 137.5001
13 66 27.5471
13 67 282.1072
13 68 175.4479
13 69 230.5717
13 70 76.43
13 71 27.6812
13 72 78.5741
13 73 163.6737
13 74 132.769
13 75 59.939
13 76 251.7477
13 77 244.9803
13 78 280.4114
13 79 82.1575
13 80 106.4381
13 81 128.0641
13 82 205.736
13 83 47.8073
13 84 160.4072
13 85 228.8865
13 86 201.9175
13 87 193.374
13 88 124.1334
13 89 155.6118
13 90 276.9879
13 91 279.6159
13 92 264.3865
13 93 259.1406
13 94 89.5546
13 95 229.9987
13 96 30.5983
13 97 42.5126
13 98 286.0007
13 99 292.783
14 15 151.2994
14 16 146.8219
14 17 122.536
14 18 92.4899
14 19 65.2048
14 20 272.7554
14 21 64.7523
14 22 54.9865
14 23 244.7043
14 24 166.4536
14 25 133.644
14 26 253.1159
14 27 171.1563
14 28 181.7165
14 29 65.7222
14 30 142.9542
14 31 243.095
14 32 167.7532
14 33 15.8592
14 34 215.5281
14 35 9.188
14 36 92.1025
14 37 121.2399
14 38 136.8454
14 39 281.9852
14 40 132.1849
14 41 140.2966
14 42 78.5886
14 43 50.3728
14 44 70.7152
14 45 117.4858
14 46 257.2435
14 47 180.6732
14 48 79.9373
14 49 8.2151
14 50 65.4907
14 51 18.4389
14 52 106.216
14 53 227.0012
14 54 253.2388
14 55 259.6498
14 56 237.4565
14 57 208.8352
14 58 92.6678
14 59 6.1194
14 60 178.9239
14 61 158.8561
14 62 142.1065
14 63 25.9937
14 64 25.9804
14 65 88.5404
14 66 8.5414
14 67 29.7016
14 68 179.0953
14 69 135.261
14 70 261.0977
14 71 10.0576
14 72 64.9991
14 73 280.7277
14 74 159.1684
14 75 222.0344
14 76 266.2477
14 77 261.1137
14 78 188.4034
14 79 127.9111
14 80 5.3443
14 81 33.965
14 82 10.7948
14 83 288.9213
14 84 137.2447
14 85 276.6799
14 86 26.806
14 87 136.5417
14 88 78.7214
14 89 90.2881
14 90 177.3764
14 91 76.2607
14 92 269.7355
14 93 138.9868
14 94 26.6672
14 95 174.8804
14 96 148.5648
14 97 17.6846
14 98 98.7451
14 99 201.0688
15 16 259.9074
15 17 228.0997
15 18 230.9986
15 19 262.914
15 20 99.6745
15 21 108.2764
15 22 189.5248
15 23 226.9443
15 24 179.9478
15 25 70.256
15 26 202.733
15 27 90.2128
15 28 208.6157
15 29 174.3286
15 30 218.965
15 31 164.3844
15 32 242.0264
15 33 136.6275
15 34 297.2383
15 35 231.1065
15 36 158.7991
15 37 37.4841
15 38 132.0995
15 39 21.9447
15 40 160.671
15 41 263.3273
15 42 75.5247
15 43 43.7795
15 44 286.8405
15 45 121.9587
15 46 217.666
15 47 193.097
15 48 106.9936
15 49 244.792
15 50 38.6387
15 51 10.2883
15 52 49.4668
15 53 225.9763
15 54 246.4529
15 55 288.2846
15 56 5.9687
15 57 139.2752
15 58 187.4831
15 59 55.873
15 60 267.2377
15 61 170.8368
15 62 132.7786
15 63 107.9089
15 64 222.4334
15 65 234.0699
15 66 240.8227
15 67 138.649
15 68 65.3977
15 69 68.4886
15 70 146.4396
15 71 14.5245
15 72 248.3614
15 73 32.7411
15 74 82.2164
15 75 156.3127
15 76 216.7978
15 77 247.4932
15 78 55.3446
15 79 206.1423
15 80 239.3626
15 81 201.9228
15 82 175.6222
15 83 228.032
15 84 51.7507
15 85 114.1485
15 86 1.0965
15 87 93.4777
15 88 232.5405
15 89 297.9622
15 90 223.9621
15 91 57.4117
15 92 131.6267
15 93 236.5962
15 94 171.8662
15 95 1.9837
15 96 79.9833
15 97 129.4623
15 98 6.2051
15 99 144.5573
16 17 195.7802
16 18 41.4194
16 19 3.6245
16 20 1.5271
16 21 299.0179
16 22 119.3816
16 23 86.693
16 24 261.2473
16 25 216.0473
16 26 140.6152
16 27 227.4946
16 28 209.7164
16 29 289.2188
16 30 119.2203
16 31 87.7855
16 32 103.1206
16 33 93.491
16 34 53.5846
16 35 62.9195
16 36 123.831
16 37 234.8881
16 38 167.8771
16 39 264.2835
16 40 165.3197
16 41 76.0528
16 42 25.3637
16 43 83.3525
16 44 157.7082
16 45 282.5536
16 46 7.5975
16 47 34.8178
16 48 137.458
16 49 239.6167
16 50 277.213
16 51 228.0401
16 52 74.6139
16 53 29.0041
16 54 101.5135
16 55 128.7533
16 56 128.4279
16 57 283.1432
16 58 209.2597
16 59 2.311
16 60 22.8883
16 61 92.688
16 62 132.4173
16 63 24.0082
16 64 41.8305
16 65 67.5325
16 66 174.3907
16 67 3.366
16 68 44.7281
16 69 19.5252
16 70 205.4112
16 71 39.4259
16 72 173.075
16 73 40.7422
16 74 31.735
16 75 173.3259
16 76 51.9614
16 77 264.9948
16 78 144.3837
16 79 14.9227
16 80 81.4189
16 81 287.8666
16 82 132.953
16 83 87.5568
16 84 133.9421
16 85 240.5249
16 86 223.9839
16 87 32.1154
16 88 282.5597
16 89 267.5344
16 90 263.7412
16 91 83.1002
16 92 121.8867
16 93 175.1982
16 94 142.0949
16 95 229.8664
16 96 269.1352
16 97 21.4852
16 98 139.4347
16 99 28.5592
17 18 193.6514
17 19 120.1411
17 20 221.6925
17 21 171.7176
17 22 55.5312
17 23 222.1442
17 24 161.3457
17 25 217.1584
17 26 134.4893
17 27 163.1247
17 28 10.8211
17 29 51.0181
17 30 253.1963
17 31 5.7765
17 32 260.2539
17 33 142.4736
17 34 161.6652
17 35 264.0273
17 36 187.3006
