NAME: dataset_50_04
NODES: 50
TYPE: SYMMETRIC
9 40 106.4263
9 41 201.5168
9 42 297.3368
9 43 112.1131
9 44 198.2065
9 45 282.8002
9 46 35.2862
9 47 261.9123
9 48 208.5689
9 49 176.3981
10 11 298.0371
10 12 60.7445
10 13 262.7127
10 14 99.3347
10 15 1.782
10 16 164.9441
10 17 269.2583
10 18 267.0168
10 19 33.1097
10 20 12.7241
10 21 237.3045
10 22 162.7676
10 23 255.8831
10 24 177.8556
10 25 256.6242
10 26 179.4334
10 27 183.8727
10 28 129.5075
10 29 116.8336
10 30 218.6603
10 31 85.3741
10 32 188.3214
10 33 155.9541
10 34 155.9334
10 35 175.4601
10 36 187.0426
10 37 135.5956
10 38 143.2462
10 39 280.8383
10 40 180.4302
10 41 137.5796
10 42 209.7018
10 43 174.4254
10 44 15.039
10 45 137.4347
10 46 271.8502
10 47 241.6121
10 48 62.196
10 49 73.1451
11 12 277.7724
11 13 157.2314
11 14 226.2281
11 15 37.098
11 16 238.8669
11 17 91.998
11 18 55.666
11 19 27.2159
11 20 206.4892
11 21 202.7607
11 22 72.541
11 23 72.7997
11 24 91.2249
11 25 216.873
11 26 13.7169
11 27 72.8663
11 28 98.6865
11 29 91.2767
11 30 255.8303
11 31 132.3923
11 32 263.4447
11 33 259.7911
11 34 73.5807
11 35 90.5729
11 36 17.1231
11 37 193.3408
11 38 68.6701
11 39 214.3004
11 40 37.9947
11 41 226.5119
11 42 204.5124
11 43 286.8827
11 44 62.003
11 45 222.4612
11 46 204.7054
11 47 218.4864
11 48 101.591
11 49 241.2498
12 13 226.465
12 14 168.3761
12 15 116.1707
12 16 175.3847
12 17 147.748
12 18 92.3085
12 19 284.5174
12 20 41.9977
12 21 298.9178
12 22 113.8127
12 23 202.7984
12 24 194.5426
12 25 82.4437
12 26 291.1298
12 27 136.17
12 28 282.2757
12 29 131.6619
12 30 71.3867
12 31 218.3202
12 32 93.7523
12 33 34.3228
12 34 209.0897
12 35 1.2036
12 36 225.9349
12 37 107.4143
12 38 293.7386
12 39 249.1117
12 40 201.9669
12 41 167.6353
12 42 241.5156
12 43 51.1999
12 44 171.4629
12 45 36.3765
12 46 266.9825
12 47 153.0293
12 48 257.8067
12 49 118.8689
13 14 57.3573
13 15 276.0493
13 16 148.8045
13 17 42.8772
13 18 8.949
13 19 242.2912
13 20 251.9705
13 21 233.3662
13 22 93.6526
13 23 11.4256
13 24 227.9022
13 25 276.9433
13 26 263.0608
13 27 150.059
13 28 203.0344
13 29 206.3542
13 30 138.7655
13 31 228.539
13 32 211.0884
13 33 281.8584
13 34 274.939
13 35 296.7971
13 36 98.0117
13 37 159.2142
13 38 243.1247
13 39 166.1978
13 40 215.9673
13 41 278.0929
13 42 38.2653
13 43 248.1512
13 44 154.8459
13 45 206.1039
13 46 236.4903
13 47 104.7151
13 48 298.6184
13 49 232.8946
14 15 165.248
14 16 41.0866
14 17 152.2994
14 18 123.0106
14 19 122.1292
14 20 103.3693
14 21 94.7515
14 22 265.0902
14 23 154.2779
14 24 155.7697
14 25 137.0608
14 26 225.0899
14 27 168.4655
14 28 121.7835
14 29 149.8943
14 30 289.6131
14 31 119.3901
14 32 184.0319
14 33 36.2747
14 34 161.9923
14 35 291.7442
14 36 223.5507
14 37 111.9477
14 38 139.7674
14 39 278.3545
14 40 86.2533
14 41 8.0014
14 42 297.3184
14 43 248.6318
14 44 200.7645
14 45 261.3666
14 46 127.9591
14 47 196.7891
14 48 21.7775
14 49 155.5243
15 16 207.8636
15 17 154.8528
15 18 236.8165
15 19 280.3175
15 20 89.8958
15 21 243.273
15 22 255.734
15 23 173.4635
15 24 121.0024
15 25 221.851
15 26 241.3837
15 27 211.6353
15 28 133.0633
15 29 166.1798
15 30 276.2402
15 31 291.7704
15 32 294.0799
15 33 166.8177
15 34 62.922
15 35 207.6497
15 36 185.1219
15 37 161.7414
15 38 210.6841
15 39 250.3761
15 40 136.7667
15 41 3.1412
15 42 123.705
15 43 277.2855
15 44 174.1251
15 45 36.7229
15 46 226.9765
15 47 88.3078
15 48 11.8246
15 49 253.9104
16 17 137.3298
16 18 12.2586
16 19 4.3554
16 20 262.2871
16 21 52.2084
16 22 258.2966
16 23 297.9169
16 24 203.534
16 25 292.547
16 26 149.9285
16 27 126.4438
16 28 284.1898
16 29 33.3244
16 30 169.3059
16 31 86.2892
16 32 105.1565
16 33 156.4477
16 34 165.2382
16 35 150.178
16 36 186.4267
16 37 132.7998
16 38 111.2323
16 39 161.5021
16 40 283.494
16 41 92.9167
16 42 14.2926
16 43 4.0233
16 44 13.2939
16 45 185.2648
16 46 11.1662
16 47 181.1239
16 48 190.627
16 49 101.3726
17 18 23.0686
17 19 274.5186
17 20 30.4545
17 21 48.3485
17 22 242.7138
17 23 183.9647
17 24 189.6384
17 25 95.5715
17 26 29.1333
17 27 193.1215
17 28 43.4731
17 29 236.1364
17 30 240.1481
17 31 276.5847
17 32 169.3361
17 33 190.4403
17 34 27.8438
17 35 137.1847
17 36 107.6118
17 37 201.9865
17 38 80.2362
17 39 72.9567
17 40 127.1742
17 41 16.0889
17 42 252.7473
17 43 199.2712
17 44 86.1366
17 45 236.2702
17 46 244.7816
17 47 281.4658
17 48 200.8952
17 49 103.8496
18 19 279.6795
18 20 80.7006
18 21 66.5548
18 22 237.5964
18 23 145.0216
18 24 264.281
18 25 250.6194
18 26 217.5934
18 27 140.811
18 28 272.998
18 29 271.4468
18 30 63.619
18 31 295.2122
18 32 39.2102
18 33 253.9172
18 34 86.4296
18 35 46.0966
18 36 262.011
18 37 42.1449
18 38 232.2842
18 39 184.7564
18 40 288.5938
18 41 276.7457
18 42 58.5487
18 43 161.4695
18 44 31.0213
18 45 199.8146
18 46 143.4422
18 47 150.8713
18 48 108.5395
18 49 89.5725
19 20 111.6192
19 21 289.2225
19 22 64.0487
19 23 23.0995
19 24 196.1802
19 25 96.2784
19 26 36.5501
19 27 256.8004
19 28 275.4876
19 29 256.8268
19 30 142.7836
19 31 76.0617
19 32 200.8337
19 33 177.3791
19 34 83.4488
19 35 177.662
19 36 240.6122
19 37 98.2293
19 38 5.8512
19 39 155.9754
19 40 17.039
19 41 298.5837
19 42 203.9342
19 43 44.9947
19 44 30.2509
19 45 267.3429
19 46 36.7451
19 47 130.9536
19 48 131.3699
19 49 141.4199
20 21 18.6004
20 22 173.3201
20 23 59.0113
20 24 214.2442
20 25 230.8772
20 26 182.7615
20 27 279.5742
20 28 203.1357
20 29 98.1182
20 30 62.64
20 31 15.1394
20 32 116.9568
20 33 294.3667
20 34 197.141
20 35 63.9092
20 36 289.3064
20 37 27.0475
20 38 217.8411
20 39 261.7961
20 40 68.8691
20 41 165.2154
20 42 188.8479
20 43 44.81
20 44 53.7467
20 45 233.4057
20 46 134.432
20 47 238.6909
20 48 264.5551
20 49 194.1797
21 22 79.24
21 23 29.0828
21 24 241.2881
21 25 298.972
21 26 247.2567
21 27 198.7246
21 28 162.2202
21 29 245.6829
21 30 190.2266
21 31 133.9678
21 32 209.7725
21 33 209.3657
21 34 134.5865
21 35 223.7383
21 36 28.0425
21 37 229.8895
21 38 48.9163
21 39 248.7087
21 40 192.5415
21 41 18.4654
21 42 85.6706
21 43 161.9524
21 44 185.0076
21 45 194.965
21 46 153.253
21 47 252.4791
21 48 194.9628
21 49 142.6172
22 23 46.4134
22 24 274.1647
22 25 73.2786
22 26 220.5784
22 27 20.6676
22 28 239.3419
22 29 117.3396
22 30 204.7882
22 31 146.1319
22 32 115.8185
22 33 228.4012
22 34 190.7915
22 35 251.2621
22 36 296.4481
22 37 97.587
22 38 190.593
22 39 87.8082
22 40 242.9676
22 41 111.8083
22 42 198.1988
22 43 184.5304
22 44 129.1123
22 45 247.3137
22 46 167.6341
22 47 194.747
22 48 144.2493
22 49 67.5389
23 24 181.7947
23 25 176.2394
23 26 191.1952
23 27 256.8485
23 28 2.2867
23 29 153.5121
23 30 196.9686
23 31 125.9553
23 32 243.7828
23 33 60.071
23 34 170.1729
23 35 246.9992
23 36 167.9163
23 37 27.111
23 38 33.7172
23 39 271.2272
23 40 196.9202
23 41 229.5506
23 42 211.5293
23 43 292.9773
23 44 150.9862
23 45 94.2237
23 46 1.9059
23 47 187.7726
23 48 18.9564
23 49 58.8613
24 25 114.2922
24 26 170.2734
24 27 91.7695
24 28 201.5883
24 29 58.0296
24 30 21.5909
24 31 281.2025
24 32 116.7235
24 33 295.8065
24 34 239.372
24 35 210.5059
24 36 172.5265
24 37 171.2265
24 38 61.1952
24 39 138.9026
24 40 102.1042
24 41 153.1436
24 42 50.3246
24 43 255.7182
24 44 273.8711
24 45 140.3561
24 46 231.7737
24 47 131.2367
24 48 150.2973
24 49 151.3171
25 26 170.001
25 27 45.8164
25 28 282.8261
25 29 9.3033
25 30 225.0335
25 31 228.8758
25 32 282.5304
25 33 223.5029
25 34 112.946
25 35 116.1628
25 36 206.5405
25 37 167.6492
25 38 227.9491
25 39 76.6353
25 40 222.4353
25 41 213.2742
25 42 277.0008
25 43 232.5156
25 44 126.8453
25 45 85.1719
25 46 273.9252
25 47 112.2792
25 48 16.6883
25 49 120.521
26 27 257.8987
26 28 103.144
26 29 240.2232
26 30 227.0928
26 31 154.2038
26 32 75.1648
26 33 148.8119
26 34 206.2944
26 35 3.2563
26 36 11.9311
26 37 162.0492
26 38 6.6787
26 39 88.9297
26 40 39.7493
26 41 169.9352
26 42 66.1401
26 43 144.3084
26 44 86.1203
26 45 38.5406
26 46 120.3761
26 47 125.3566
26 48 145.0918
26 49 89.6296
27 28 209.1216
27 29 74.2016
27 30 107.3591
27 31 113.524
27 32 79.9838
27 33 181.4333
27 34 97.4352
27 35 148.7158
27 36 36.6044
27 37 187.5913
27 38 30.3932
27 39 127.6897
27 40 52.3349
27 41 236.8399
27 42 88.8508
27 43 182.6172
27 44 63.6208
27 45 226.8348
27 46 273.9901
27 47 73.6772
27 48 213.4213
27 49 298.8755
28 29 4.2751
28 30 20.7024
28 31 10.4531
28 32 195.5106
28 33 16.9508
28 34 182.4499
28 35 18.4703
28 36 123.6822
28 37 169.3129
28 38 234.7681
28 39 100.6148
28 40 9.9769
28 41 219.3989
28 42 84.3966
28 43 48.4002
28 44 256.9456
28 45 59.7215
28 46 180.9887
28 47 252.0011
28 48 108.3705
28 49 145.7786
29 30 125.1112
29 31 95.7671
29 32 159.7535
29 33 176.9371
29 34 232.2916
29 35 45.5567
29 36 69.9057
29 37 232.5662
29 38 105.9943
29 39 255.5828
29 40 92.9396
29 41 79.5784
29 42 35.3629
29 43 79.3699
29 44 66.5502
29 45 86.7226
29 46 194.333
29 47 209.0006
29 48 122.5202
29 49 235.7724
30 31 245.773
30 32 108.2699
30 33 259.0731
30 34 151.6164
30 35 1.5028
30 36 6.555
30 37 146.5254
30 38 60.7373
30 39 289.7841
30 40 102.4273
30 41 141.1286
30 42 296.5341
30 43 177.9245
30 44 44.6164
30 45 52.2306
30 46 263.7912
30 47 4.3148
30 48 129.638
30 49 213.1169
31 32 199.5337
31 33 164.9336
31 34 296.5345
31 35 289.0441
31 36 123.2022
31 37 162.3888
31 38 149.9727
31 39 59.4856
31 40 229.027
31 41 257.8755
31 42 213.9879
31 43 272.4425
31 44 195.4131
31 45 98.4187
31 46 116.9225
31 47 164.701
31 48 182.2017
31 49 32.6161
32 33 40.6349
32 34 223.7988
32 35 28.6437
32 36 229.5786
32 37 212.9643
32 38 133.0365
32 39 77.5415
32 40 179.0148
32 41 8.088
32 42 27.2797
32 43 105.2381
32 44 168.427
32 45 68.3861
32 46 221.878
32 47 101.3156
32 48 69.1402
32 49 51.752
33 34 92.8507
33 35 121.757
33 36 128.9147
33 37 235.9154
33 38 203.8725
33 39 107.0777
33 40 5.47
33 41 232.331
33 42 83.7995
33 43 26.9193
33 44 262.6939
33 45 234.8813
33 46 241.7852
33 47 26.8483
33 48 92.7056
33 49 47.7473
34 35 129.6217
34 36 118.5983
34 37 156.3684
34 38 218.418
34 39 28.7233
34 40 144.7831
34 41 160.6076
34 42 114.3598
34 43 111.3576
34 44 155.668
34 45 283.1668
34 46 134.1123
34 47 10.7667
34 48 144.848
34 49 46.1991
35 36 257.4705
35 37 245.6571
35 38 227.6701
35 39 13.5039
35 40 168.9096
35 41 116.6177
35 42 108.4346
35 43 87.6867
35 44 280.6761
35 45 211.577
35 46 186.3191
35 47 206.7951
35 48 85.5925
35 49 210.7367
36 37 246.7592
36 38 93.8035
36 39 233.6899
36 40 103.8979
36 41 162.5999
36 42 195.198
36 43 297.8592
36 44 45.3201
36 45 3.0589
36 46 177.7327
36 47 127.6754
36 48 33.4561
36 49 280.9192
37 38 85.5267
37 39 136.1993
37 40 63.1759
37 41 225.8021
37 42 263.4049
37 43 8.8331
37 44 102.2624
37 45 161.9774
37 46 12.3325
37 47 198.5762
37 48 2.1147
37 49 178.3426
38 39 236.4003
38 40 76.3312
38 41 262.5021
38 42 107.9047
38 43 156.9588
38 44 215.129
38 45 213.8452
38 46 184.0681
38 47 32.6934
38 48 65.6358
38 49 85.4684
39 40 44.4825
39 41 44.9487
39 42 249.8607
39 43 15.5657
39 44 182.7368
39 45 3.3032
39 46 8.0132
39 47 203.3826
39 48 93.6454
39 49 76.0248
40 41 158.5457
40 42 194.7968
40 43 172.655
40 44 168.3897
40 45 43.2302
40 46 108.6219
40 47 20.5849
40 48 162.6031
40 49 57.9183
41 42 159.8672
41 43 4.8559
41 44 248.2588
41 45 101.1398
41 46 195.2283
41 47 193.095
41 48 176.3552
41 49 155.6648
42 43 129.1652
42 44 106.1771
42 45 3.3284
42 46 69.5496
42 47 81.2816
42 48 230.4329
42 49 26.2312
43 44 124.2781
43 45 272.9074
43 46 96.0099
43 47 299.5558
43 48 90.9954
43 49 114.2017
44 45 64.6561
44 46 92.5693
44 47 251.9479
44 48 284.6098
44 49 200.2185
45 46 45.8368
45 47 212.5111
45 48 15.3512
45 49 202.9778
46 47 13.9561
46 48 50.1464
46 49 4.7818
47 48 21.2553
47 49 72.8767
48 49 233.4129
