NAME: dataset_50_01
NODES: 50
TYPE: SYMMETRIC
15 29 56.0576
15 30 71.589
15 31 32.7849
15 32 81.2952
15 33 45.7447
15 34 54.3267
15 35 83.6973
15 36 82.9343
15 37 37.9463
15 38 57.9537
15 39 37.1893
15 40 85.63
15 41 54.275
15 42 28.6247
15 43 59.1483
15 44 77.2914
15 45 53.0725
15 46 40.526
15 47 89.1915
15 48 21.7549
15 49 91.7489
16 17 7.4896
16 18 12.6835
16 19 83.506
16 20 54.8688
16 21 4.6322
16 22 24.6903
16 23 57.8901
16 24 55.1344
16 25 52.5342
16 26 34.0058
16 27 83.2694
16 28 83.7618
16 29 49.1084
16 30 76.2601
16 31 28.547
16 32 4.9174
16 33 37.2381
16 34 29.7119
16 35 59.341
16 36 50.3697
16 37 28.3334
16 38 31.7194
16 39 46.1366
16 40 41.9543
16 41 55.7914
16 42 10.158
16 43 25.5403
16 44 18.1391
16 45 35.0555
16 46 1.3492
16 47 9.4185
16 48 35.3829
16 49 89.826
17 18 11.6899
17 19 96.0533
17 20 16.8636
17 21 70.5216
17 22 95.9966
17 23 77.7861
17 24 32.5711
17 25 7.1792
17 26 72.0362
17 27 8.7212
17 28 31.7758
17 29 28.8497
17 30 16.4468
17 31 67.2544
17 32 3.9449
17 33 71.8151
17 34 98.7039
17 35 54.1001
17 36 94.3544
17 37 71.418
17 38 57.3031
17 39 90.0821
17 40 95.0303
17 41 60.3268
17 42 60.6729
17 43 21.0776
17 44 7.7314
17 45 66.8809
17 46 54.6255
17 47 3.3589
17 48 37.3481
17 49 6.1561
18 19 9.3329
18 20 72.8878
18 21 31.317
18 22 85.9051
18 23 18.0469
18 24 14.6729
18 25 51.4446
18 26 91.8561
18 27 22.6918
18 28 32.2864
18 29 52.2182
18 30 73.7897
18 31 32.8991
18 32 65.0879
18 33 56.0543
18 34 41.025
18 35 19.868
18 36 55.5581
18 37 11.0433
18 38 67.4385
18 39 16.4479
18 40 30.9698
18 41 31.896
18 42 25.7952
18 43 33.3379
18 44 8.0335
18 45 98.2027
18 46 65.7246
18 47 87.7781
18 48 40.6342
18 49 8.0506
19 20 95.3356
19 21 88.0898
19 22 97.5615
19 23 60.9429
19 24 63.3182
19 25 8.4685
19 26 39.5176
19 27 75.0525
19 28 12.0898
19 29 33.909
19 30 91.3212
19 31 31.7839
19 32 88.0126
19 33 68.0796
19 34 65.2952
19 35 93.5499
19 36 5.3106
19 37 67.221
19 38 13.5232
19 39 65.1829
19 40 13.9281
19 41 43.794
19 42 17.6145
19 43 29.789
19 44 98.1309
19 45 54.827
19 46 85.2609
19 47 89.4979
19 48 30.7977
19 49 80.6101
20 21 20.4784
20 22 89.1335
20 23 93.0589
20 24 67.6698
20 25 82.9136
20 26 49.1106
20 27 97.9387
20 28 47.6201
20 29 45.1772
20 30 94.0962
20 31 33.3643
20 32 79.5789
20 33 69.3969
20 34 48.4255
20 35 95.5819
20 36 96.8363
20 37 53.3359
20 38 22.8485
20 39 53.0615
20 40 9.1725
20 41 31.9489
20 42 30.0083
20 43 52.2474
20 44 63.5751
20 45 56.9274
20 46 87.5793
20 47 51.1065
20 48 93.6804
20 49 35.3489
21 22 34.5757
21 23 13.9509
21 24 97.7544
21 25 75.7369
21 26 44.2226
21 27 88.0196
21 28 76.0915
21 29 50.2903
21 30 59.8495
21 31 90.8941
21 32 53.4634
21 33 39.7656
21 34 79.0659
21 35 21.7662
21 36 76.7804
21 37 82.6265
21 38 44.259
21 39 32.7496
21 40 70.3436
21 41 61.2029
21 42 3.3605
21 43 51.3078
21 44 29.5154
21 45 92.3797
21 46 56.4296
21 47 86.7101
21 48 81.1988
21 49 54.63
22 23 47.4139
22 24 3.6845
22 25 77.3896
22 26 59.6721
22 27 19.9486
22 28 23.7192
22 29 98.4042
22 30 91.5114
22 31 48.4708
22 32 37.1119
22 33 66.271
22 34 70.0288
22 35 64.8031
22 36 31.4637
22 37 64.2813
22 38 4.4924
22 39 17.1362
22 40 28.9885
22 41 50.4287
22 42 49.4101
22 43 50.2627
22 44 47.5184
22 45 7.5762
22 46 93.2376
22 47 10.766
22 48 33.6808
22 49 2.8488
23 24 3.9128
23 25 90.6547
23 26 56.883
23 27 55.3042
23 28 97.1041
23 29 46.3103
23 30 66.6411
23 31 23.2388
23 32 90.5881
23 33 35.8689
23 34 12.8299
23 35 68.1029
23 36 17.8217
23 37 88.9453
23 38 9.3221
23 39 8.325
23 40 98.9809
23 41 34.7919
23 42 19.0245
23 43 80.805
23 44 59.0473
23 45 31.735
23 46 35.7739
23 47 63.0781
23 48 27.4161
23 49 41.9872
24 25 92.7905
24 26 45.1922
24 27 25.4977
24 28 47.3233
24 29 62.6248
24 30 71.5793
24 31 2.9355
24 32 99.6532
24 33 66.4238
24 34 21.3822
24 35 12.5206
24 36 96.8318
24 37 47.3469
24 38 8.351
24 39 1.244
24 40 31.5072
24 41 18.2234
24 42 96.0462
24 43 32.2047
24 44 56.6696
24 45 27.279
24 46 18.7281
24 47 3.1247
24 48 40.3548
24 49 61.0208
25 26 95.4534
25 27 84.0329
25 28 47.0215
25 29 81.0726
25 30 45.6631
25 31 41.1086
25 32 40.958
25 33 47.6557
25 34 87.0769
25 35 52.3451
25 36 23.4615
25 37 91.2999
25 38 98.2542
25 39 67.1155
25 40 91.1492
25 41 50.5514
25 42 21.8474
25 43 41.8943
25 44 6.65
25 45 83.7949
25 46 88.2638
25 47 64.7973
25 48 97.4017
25 49 86.4748
26 27 86.3031
26 28 30.3974
26 29 23.6201
26 30 41.9896
26 31 30.6425
26 32 30.8396
26 33 94.2413
26 34 68.6799
26 35 90.5872
26 36 66.878
26 37 95.2713
26 38 16.4218
26 39 23.6619
26 40 18.8751
26 41 49.7791
26 42 27.4608
26 43 92.6798
26 44 26.0866
26 45 12.1138
26 46 35.9726
26 47 86.5143
26 48 43.3938
26 49 47.9013
27 28 50.115
27 29 44.6779
27 30 12.2248
27 31 75.3569
27 32 60.0229
27 33 66.5018
27 34 96.3662
27 35 38.938
27 36 34.8126
27 37 81.3609
27 38 2.8688
27 39 37.4208
27 40 26.3013
27 41 24.3466
27 42 28.7719
27 43 93.5439
27 44 34.8594
27 45 12.6479
27 46 79.914
27 47 56.3596
27 48 68.443
27 49 16.8218
28 29 75.7389
28 30 73.4706
28 31 20.6954
28 32 63.4299
28 33 5.6567
28 34 32.5921
28 35 53.1555
28 36 50.7736
28 37 55.8027
28 38 9.2059
28 39 87.9841
28 40 99.3589
28 41 69.8064
28 42 91.1149
28 43 6.0934
28 44 95.6591
28 45 51.2062
28 46 45.2249
28 47 7.6461
28 48 42.7085
28 49 68.866
29 30 15.1869
29 31 61.7587
29 32 62.0142
29 33 98.9156
29 34 75.5882
29 35 93.7729
29 36 48.6558
29 37 34.0677
29 38 77.2438
29 39 56.4066
29 40 88.6895
29 41 58.6428
29 42 84.3469
29 43 18.1659
29 44 91.6874
29 45 18.4323
29 46 67.7566
29 47 96.8469
29 48 77.8982
29 49 47.8829
30 31 78.4448
30 32 50.8463
30 33 58.2184
30 34 47.4201
30 35 49.0916
30 36 51.6087
30 37 16.7882
30 38 15.2421
30 39 21.9423
30 40 78.5104
30 41 64.738
30 42 88.4811
30 43 55.3619
30 44 4.7634
30 45 72.9321
30 46 63.2147
30 47 82.7133
30 48 36.8963
30 49 42.7109
31 32 40.1892
31 33 51.6784
31 34 55.0255
31 35 81.8212
31 36 95.7519
31 37 58.3155
31 38 84.4681
31 39 59.0079
31 40 78.754
31 41 16.8563
31 42 58.6117
31 43 46.3873
31 44 85.0773
31 45 50.7316
31 46 54.8197
31 47 38.0172
31 48 68.1809
31 49 5.4279
32 33 83.0864
32 34 49.8901
32 35 61.074
32 36 39.0419
32 37 86.361
32 38 10.7461
32 39 90.5874
32 40 85.0848
32 41 74.4888
32 42 99.9246
32 43 16.7022
32 44 25.2423
32 45 87.1952
32 46 14.991
32 47 5.8125
32 48 68.847
32 49 95.0397
33 34 69.4716
33 35 56.3814
33 36 69.4877
33 37 28.1134
33 38 86.0468
33 39 96.9342
33 40 97.1189
33 41 65.2029
33 42 15.312
33 43 89.7121
33 44 80.7808
33 45 4.1949
33 46 67.5303
33 47 2.483
33 48 69.4864
33 49 84.0864
34 35 96.8967
34 36 26.2089
34 37 69.3378
34 38 54.6883
34 39 42.4772
34 40 83.8897
34 41 97.3477
34 42 47.9639
34 43 78.3589
34 44 7.1047
34 45 57.8666
34 46 23.5578
34 47 62.1237
34 48 23.4966
34 49 88.0275
35 36 75.3642
35 37 35.2183
35 38 73.1725
35 39 49.7751
35 40 62.6028
35 41 69.3752
35 42 79.68
35 43 37.7107
35 44 74.9142
35 45 42.931
35 46 56.192
35 47 78.5494
35 48 15.1359
35 49 56.5288
36 37 33.8889
36 38 92.0301
36 39 68.9749
36 40 47.9884
36 41 84.323
36 42 43.2015
36 43 19.9542
36 44 49.2435
36 45 45.5044
36 46 35.7393
36 47 25.8188
36 48 98.906
36 49 27.5764
37 38 51.8597
37 39 73.3494
37 40 11.387
37 41 31.7001
37 42 11.1977
37 43 80.4558
37 44 49.5582
37 45 65.891
37 46 69.2849
37 47 4.3807
37 48 48.1111
37 49 60.9602
38 39 4.977
38 40 13.4765
38 41 96.0882
38 42 83.6058
38 43 21.0318
38 44 38.7391
38 45 81.1491
38 46 81.1815
38 47 32.8187
38 48 72.7985
38 49 49.0399
39 40 12.6459
39 41 85.0459
39 42 99.9866
39 43 61.6726
39 44 82.1864
39 45 15.2734
39 46 94.072
39 47 60.243
39 48 27.0096
39 49 95.7633
40 41 87.0946
40 42 4.978
40 43 29.3303
40 44 37.975
40 45 12.4624
40 46 67.6359
40 47 41.1207
40 48 44.8971
40 49 74.644
41 42 24.2767
41 43 27.1594
41 44 25.0068
41 45 93.1968
41 46 54.8967
41 47 49.6387
41 48 98.5885
41 49 83.4622
42 43 59.7315
42 44 12.238
42 45 40.7006
42 46 43.0649
42 47 6.6026
42 48 8.0075
42 49 18.906
43 44 59.3256
43 45 36.1065
43 46 11.1819
43 47 2.5411
43 48 75.0435
43 49 94.3074
44 45 53.0426
44 46 49.8219
44 47 38.7694
44 48 16.4863
44 49 79.7111
45 46 12.2166
45 47 20.7934
45 48 16.8182
45 49 57.8334
46 47 26.2981
46 48 31.3288
46 49 53.781
47 48 37.336
47 49 54.5496
48 49 50.7999
