NAME: dataset_50_03
NODES: 50
TYPE: SYMMETRIC
12 22 16.4912
12 23 194.7907
12 24 134.5046
12 25 20.9259
12 26 5.1286
12 27 162.3715
12 28 113.7942
12 29 119.1912
12 30 170.1239
12 31 169.5442
12 32 42.2185
12 33 128.88
12 34 87.2943
12 35 114.8505
12 36 9.3718
12 37 104.8208
12 38 37.5915
12 39 98.2703
12 40 39.0744
12 41 156.192
12 42 30.5847
12 43 192.7777
12 44 4.4065
12 45 196.9721
12 46 91.3602
12 47 94.0764
12 48 115.3007
12 49 137.2518
13 14 158.0749
13 15 64.0478
13 16 88.5543
13 17 114.8957
13 18 38.0135
13 19 65.1625
13 20 6.5215
13 21 24.4447
13 22 61.6699
13 23 169.6624
13 24 78.9113
13 25 131.951
13 26 81.4363
13 27 166.0592
13 28 107.7229
13 29 17.4314
13 30 62.9723
13 31 4.6399
13 32 54.2794
13 33 21.4432
13 34 117.1228
13 35 88.6515
13 36 13.219
13 37 83.247
13 38 60.0445
13 39 189.5178
13 40 35.3965
13 41 33.7379
13 42 57.0741
13 43 104.0192
13 44 52.9067
13 45 31.4314
13 46 154.6593
13 47 99.2814
13 48 52.3924
13 49 3.6196
14 15 96.2481
14 16 29.9284
14 17 183.3307
14 18 25.1432
14 19 58.8561
14 20 44.2219
14 21 136.4825
14 22 22.8942
14 23 49.4839
14 24 188.3516
14 25 178.0489
14 26 170.9968
14 27 184.8887
14 28 67.7765
14 29 194.0324
14 30 186.315
14 31 104.2938
14 32 34.5766
14 33 157.4769
14 34 72.4135
14 35 15.3311
14 36 17.7451
14 37 167.8552
14 38 129.729
14 39 127.9419
14 40 47.0036
14 41 55.0332
14 42 149.2589
14 43 121.3899
14 44 49.784
14 45 119.5355
14 46 81.6243
14 47 142.2002
14 48 17.9062
14 49 90.1274
15 16 76.0261
15 17 198.8739
15 18 154.1919
15 19 80.0642
15 20 129.9193
15 21 141.302
15 22 82.7025
15 23 84.6168
15 24 84.7201
15 25 161.5166
15 26 11.5611
15 27 170.2289
15 28 11.3145
15 29 50.0499
15 30 128.9324
15 31 82.7715
15 32 122.7266
15 33 90.8887
15 34 59.0405
15 35 44.5873
15 36 31.516
15 37 169.3235
15 38 57.6992
15 39 92.8613
15 40 89.5509
15 41 3.3752
15 42 198.3977
15 43 106.5795
15 44 123.4784
15 45 72.0307
15 46 112.5172
15 47 16.5697
15 48 146.1433
15 49 9.1993
16 17 124.3197
16 18 126.7763
16 19 17.3325
16 20 130.5533
16 21 43.8141
16 22 58.242
16 23 54.1589
16 24 164.5735
16 25 175.3032
16 26 82.7536
16 27 131.2037
16 28 141.6796
16 29 160.8614
16 30 192.4289
16 31 182.5521
16 32 164.8325
16 33 28.8344
16 34 93.3177
16 35 129.3325
16 36 148.8954
16 37 47.4587
16 38 67.5435
16 39 144.6754
16 40 176.4718
16 41 140.7542
16 42 156.215
16 43 82.0906
16 44 130.907
16 45 154.6405
16 46 35.1503
16 47 34.5582
16 48 80.6069
16 49 124.9124
17 18 66.9479
17 19 190.4993
17 20 27.4852
17 21 170.9782
17 22 23.3898
17 23 177.4864
17 24 195.0545
17 25 109.2401
17 26 24.4485
17 27 72.0416
17 28 9.3035
17 29 49.0826
17 30 44.2704
17 31 110.6891
17 32 186.3378
17 33 81.0422
17 34 67.54
17 35 18.601
17 36 199.9673
17 37 114.9917
17 38 19.2617
17 39 74.5574
17 40 24.5146
17 41 83.5422
17 42 21.7418
17 43 143.2992
17 44 194.3476
17 45 92.0166
17 46 73.3945
17 47 47.2897
17 48 69.4871
17 49 173.3278
18 19 76.7604
18 20 89.9495
18 21 58.539
18 22 168.1455
18 23 68.0048
18 24 146.2391
18 25 181.9504
18 26 74.7418
18 27 120.5631
18 28 110.7117
18 29 72.6956
18 30 158.6251
18 31 117.2329
18 32 56.9667
18 33 63.0303
18 34 135.4506
18 35 52.1339
18 36 107.8294
18 37 109.3703
18 38 189.5449
18 39 8.9766
18 40 71.0324
18 41 29.0504
18 42 187.1967
18 43 122.8947
18 44 48.3296
18 45 149.2151
18 46 109.6341
18 47 50.5497
18 48 90.1131
18 49 79.1877
19 20 48.9189
19 21 50.418
19 22 102.1357
19 23 54.6727
19 24 174.4328
19 25 119.6754
19 26 98.1223
19 27 49.863
19 28 16.1068
19 29 46.5598
19 30 90.3508
19 31 30.0326
19 32 189.6579
19 33 64.9199
19 34 24.4244
19 35 146.1751
19 36 168.6769
19 37 76.8347
19 38 172.3528
19 39 90.853
19 40 199.3503
19 41 97.743
19 42 108.1876
19 43 26.7593
19 44 107.7706
19 45 151.317
19 46 170.3214
19 47 185.1868
19 48 180.8111
19 49 137.7595
20 21 189.2658
20 22 181.9496
20 23 16.8898
20 24 181.5694
20 25 122.7223
20 26 6.6776
20 27 11.3744
20 28 125.0232
20 29 175.1485
20 30 83.4097
20 31 65.6219
20 32 68.6284
20 33 90.3842
20 34 95.552
20 35 31.2432
20 36 60.6595
20 37 8.2772
20 38 145.273
20 39 18.9158
20 40 190.7149
20 41 189.9274
20 42 25.86
20 43 62.1406
20 44 56.2995
20 45 127.3131
20 46 188.2888
20 47 61.6643
20 48 178.5103
20 49 105.6528
21 22 176.3822
21 23 86.9111
21 24 146.2864
21 25 143.5054
21 26 146.8293
21 27 11.3993
21 28 140.6316
21 29 161.2518
21 30 63.1073
21 31 148.0631
21 32 104.1579
21 33 64.8592
21 34 161.9945
21 35 29.1008
21 36 131.4076
21 37 199.8961
21 38 104.4327
21 39 176.4304
21 40 180.0739
21 41 96.2432
21 42 178.8462
21 43 156.5808
21 44 87.6649
21 45 118.7712
21 46 160.0248
21 47 39.0279
21 48 94.0615
21 49 129.1731
22 23 31.2141
22 24 74.7224
22 25 139.0459
22 26 112.5533
22 27 30.4629
22 28 152.6402
22 29 184.9787
22 30 137.1631
22 31 187.0335
22 32 84.2996
22 33 124.4038
22 34 37.3094
22 35 91.6225
22 36 184.4031
22 37 34.082
22 38 48.7047
22 39 73.3857
22 40 92.762
22 41 68.5571
22 42 199.5685
22 43 42.4126
22 44 138.6523
22 45 13.5384
22 46 53.1401
22 47 51.8885
22 48 67.9547
22 49 53.9474
23 24 169.9737
23 25 196.4941
23 26 48.2974
23 27 6.0378
23 28 33.965
23 29 132.3664
23 30 20.7161
23 31 108.8959
23 32 127.9529
23 33 65.2781
23 34 23.2069
23 35 124.8272
23 36 7.5723
23 37 73.4049
23 38 72.0149
23 39 96.5951
23 40 158.0809
23 41 192.7535
23 42 165.7854
23 43 102.1007
23 44 171.1904
23 45 53.6639
23 46 171.1145
23 47 140.2151
23 48 138.1739
23 49 138.6262
24 25 38.0093
24 26 196.6419
24 27 104.5547
24 28 138.8553
24 29 111.0333
24 30 4.5151
24 31 132.7963
24 32 160.0998
24 33 160.2544
24 34 5.5692
24 35 89.3703
24 36 10.2826
24 37 190.5921
24 38 43.3774
24 39 46.3148
24 40 175.8837
24 41 193.0021
24 42 112.6178
24 43 185.19
24 44 115.9327
24 45 187.8674
24 46 163.1637
24 47 76.2224
24 48 186.0872
24 49 33.8377
25 26 114.97
25 27 193.3494
25 28 125.5763
25 29 70.9608
25 30 154.6103
25 31 64.5863
25 32 162.2809
25 33 49.2609
25 34 17.5484
25 35 157.1931
25 36 144.0902
25 37 155.7744
25 38 52.4511
25 39 182.1994
25 40 179.9319
25 41 6.6028
25 42 168.6025
25 43 94.7256
25 44 95.5024
25 45 29.3694
25 46 94.4089
25 47 33.3797
25 48 126.6963
25 49 57.7534
26 27 83.0655
26 28 122.3375
26 29 47.7135
26 30 131.8181
26 31 25.057
26 32 129.7063
26 33 120.8768
26 34 195.1346
26 35 154.2073
26 36 106.6198
26 37 114.0931
26 38 175.2138
26 39 133.0501
26 40 128.8871
26 41 104.4809
26 42 188.6419
26 43 195.9394
26 44 183.2806
26 45 42.3669
26 46 70.2522
26 47 41.9207
26 48 158.3566
26 49 8.8666
27 28 155.7932
27 29 175.1312
27 30 85.9522
27 31 109.3572
27 32 185.414
27 33 106.795
27 34 182.0175
27 35 120.7778
27 36 105.7979
27 37 143.3103
27 38 68.2309
27 39 174.9279
27 40 191.363
27 41 170.297
27 42 75.9691
27 43 6.6352
27 44 44.2841
27 45 43.2233
27 46 16.6394
27 47 85.3727
27 48 63.7183
27 49 43.6116
28 29 81.3068
28 30 87.698
28 31 89.3344
28 32 98.2101
28 33 28.1596
28 34 85.7265
28 35 94.702
28 36 46.2646
28 37 56.7642
28 38 70.4385
28 39 182.061
28 40 83.1646
28 41 3.3834
28 42 78.9587
28 43 103.9905
28 44 80.9272
28 45 188.7431
28 46 68.4586
28 47 123.8685
28 48 58.2278
28 49 48.6007
29 30 96.6349
29 31 40.8128
29 32 24.5931
29 33 156.3084
29 34 47.5077
29 35 62.0747
29 36 165.9858
29 37 121.9613
29 38 41.5534
29 39 30.2571
29 40 145.0756
29 41 93.6795
29 42 97.742
29 43 111.1642
29 44 72.6369
29 45 187.7526
29 46 165.641
29 47 53.3693
29 48 57.6765
29 49 102.0402
30 31 176.2038
30 32 140.0967
30 33 39.4536
30 34 100.6691
30 35 40.1777
30 36 159.8374
30 37 164.4497
30 38 71.9619
30 39 2.221
30 40 160.3176
30 41 37.0418
30 42 20.5725
30 43 92.3834
30 44 163.7016
30 45 194.4105
30 46 63.6861
30 47 46.8374
30 48 108.702
30 49 153.4692
31 32 88.0685
31 33 123.0874
31 34 132.859
31 35 127.507
31 36 51.4981
31 37 162.8217
31 38 77.6572
31 39 86.6169
31 40 149.0161
31 41 190.6475
31 42 95.0276
31 43 94.0683
31 44 162.88
31 45 51.9305
31 46 129.2385
31 47 177.1962
31 48 84.0846
31 49 71.7627
32 33 125.9278
32 34 13.5169
32 35 16.3393
32 36 145.9678
32 37 129.2158
32 38 168.4786
32 39 164.4458
32 40 191.4988
32 41 36.5445
32 42 111.7807
32 43 161.8683
32 44 18.7479
32 45 33.1332
32 46 106.2481
32 47 135.8087
32 48 1.5897
32 49 36.7978
33 34 163.576
33 35 26.0743
33 36 131.105
33 37 121.9679
33 38 103.0315
33 39 29.1227
33 40 145.8167
33 41 54.9732
33 42 137.3701
33 43 172.0902
33 44 98.9517
33 45 91.4725
33 46 122.0752
33 47 116.1284
33 48 146.0515
33 49 9.4289
34 35 145.7489
34 36 78.7786
34 37 125.7708
34 38 174.4362
34 39 181.8636
34 40 154.1776
34 41 46.4399
34 42 15.2197
34 43 175.9716
34 44 124.705
34 45 188.7922
34 46 21.2781
34 47 110.1333
34 48 189.5384
34 49 14.412
35 36 143.4953
35 37 191.6854
35 38 116.4723
35 39 155.8559
35 40 29.2662
35 41 108.6569
35 42 181.0037
35 43 196.3964
35 44 185.6707
35 45 44.0211
35 46 111.8374
35 47 39.6594
35 48 125.1664
35 49 93.9124
36 37 39.2131
36 38 153.2289
36 39 116.7704
36 40 111.305
36 41 168.5324
36 42 85.9857
36 43 36.4713
36 44 105.2386
36 45 194.9023
36 46 53.1707
36 47 11.9377
36 48 115.5216
36 49 151.1278
37 38 101.5589
37 39 144.2461
37 40 150.8921
37 41 132.1107
37 42 103.7073
37 43 56.6784
37 44 30.7394
37 45 161.0596
37 46 85.0818
37 47 127.9088
37 48 105.7412
37 49 91.4884
38 39 81.4257
38 40 178.0146
38 41 74.953
38 42 165.3878
38 43 116.2983
38 44 59.1373
38 45 72.4822
38 46 1.752
38 47 183.053
38 48 52.2785
38 49 179.5543
39 40 189.5889
39 41 124.5869
39 42 42.1514
39 43 50.6113
39 44 182.8054
39 45 172.2648
39 46 46.5988
39 47 174.2813
39 48 61.3769
39 49 48.0132
40 41 109.7808
40 42 83.9937
40 43 170.5545
40 44 147.4741
40 45 123.743
40 46 85.0095
40 47 40.8872
40 48 50.1079
40 49 151.9835
41 42 152.5652
41 43 144.1562
41 44 155.6309
41 45 31.9092
41 46 127.7324
41 47 92.7
41 48 65.1722
41 49 124.87
42 43 92.5309
42 44 132.1503
42 45 56.4455
42 46 71.692
42 47 76.9695
42 48 18.4512
42 49 76.7171
43 44 42.5427
43 45 146.1372
43 46 141.3667
43 47 136.4783
43 48 136.6356
43 49 105.0962
44 45 91.8486
44 46 50.6414
44 47 5.2856
44 48 1.1896
44 49 137.1125
45 46 52.887
45 47 52.2761
45 48 150.0198
45 49 118.1789
46 47 122.9698
46 48 76.9742
46 49 168.5617
47 48 6.2034
47 49 10.4105
48 49 149.5604
