NAME: dataset_250_01
NODES: 250
TYPE: SYMMETRIC
1 38 116.5921
1 39 205.9596
1 40 116.5591
1 41 288.7942
1 42 185.0457
1 43 241.527
1 44 149.3856
1 45 239.0753
1 46 3.9214
1 47 163.5359
1 48 251.5795
1 49 67.0619
1 50 20.2811
1 51 82.6616
1 52 265.4764
1 53 91.9477
1 54 102.441
1 55 187.3963
1 56 221.3364
1 57 243.352
1 58 142.6091
1 59 126.3857
1 60 200.0883
1 61 134.8785
1 62 22.38
1 63 299.8842
1 64 193.8359
1 65 254.6971
1 66 172.0865
1 67 269.9491
1 68 291.4022
1 69 52.6819
1 70 160.6043
1 71 66.5107
1 72 217.8899
1 73 166.7883
1 74 248.8051
1 75 91.4514
1 76 176.4545
1 77 217.0483
1 78 91.6798
1 79 226.0505
1 80 181.4898
1 81 71.9946
1 82 194.8593
1 83 126.949
1 84 198.5737
1 85 32.5855
1 86 166.8914
1 87 158.5868
1 88 296.6454
1 89 221.6492
1 90 30.4239
1 91 70.5559
1 92 127.4167
1 93 129.4266
1 94 180.1356
1 95 157.7156
1 96 65.3857
1 97 286.0766
1 98 260.9861
1 99 139.527
1 100 143.1701
1 101 204.9778
1 102 9.4064
1 103 100.9956
1 104 173.6513
1 105 213.3096
1 106 79.9489
1 107 250.9025
1 108 62.9707
1 109 206.6678
1 110 157.3554
1 111 220.3485
1 112 276.726
1 113 191.8659
1 114 261.7947
1 115 13.7278
1 116 1.1505
1 117 107.7294
1 118 193.8063
1 119 38.749
1 120 147.8424
1 121 82.3179
1 122 173.4921
1 123 272.576
1 124 277.9061
1 125 222.8254
1 126 162.2433
1 127 68.9981
1 128 120.8037
1 129 147.9451
1 130 101.9856
1 131 284.6221
1 132 78.4899
1 133 245.8975
1 134 261.9683
1 135 206.1643
1 136 1.5972
1 137 105.0069
1 138 281.1264
1 139 290.4019
1 140 55.8487
1 141 253.6291
1 142 46.8269
1 143 134.3048
1 144 5.1442
1 145 274.2638
1 146 273.9872
1 147 70.2712
1 148 228.9926
1 149 131.5081
1 150 296.2745
1 151 170.2163
1 152 15.6445
1 153 178.9467
1 154 185.9269
1 155 21.935
1 156 161.2066
1 157 20.405
1 158 28.7681
1 159 32.2128
1 160 209.087
1 161 11.1624
1 162 161.0527
1 163 170.4524
1 164 221.8076
1 165 270.9345
1 166 7.1386
1 167 282.8429
1 168 168.0765
1 169 108.7678
1 170 273.4855
1 171 235.1138
1 172 267.6425
1 173 27.6204
1 174 170.7869
1 175 73.4049
1 176 158.6955
1 177 85.46
1 178 92.0913
1 179 116.4665
1 180 299.9641
1 181 196.2341
1 182 286.5596
1 183 30.6048
1 184 187.0645
1 185 267.8532
1 186 96.8661
1 187 107.0058
1 188 74.4113
1 189 158.4251
1 190 230.6446
1 191 29.2768
1 192 159.8431
1 193 42.501
1 194 12.5758
1 195 87.0819
1 196 259.6917
1 197 293.6498
1 198 279.2208
1 199 174.6077
1 200 192.8602
1 201 128.3867
1 202 249.0398
1 203 78.9795
1 204 245.8261
1 205 117.718
1 206 221.6209
1 207 121.9652
1 208 199.3623
1 209 211.4277
1 210 35.016
1 211 95.9967
1 212 278.2147
1 213 121.2624
1 214 224.2601
1 215 191.5006
1 216 177.5862
1 217 284.7812
1 218 286.23
1 219 208.3034
1 220 159.1385
1 221 115.7227
1 222 44.3529
1 223 16.1207
1 224 235.2607
1 225 53.0842
1 226 275.6376
1 227 69.205
1 228 138.4247
1 229 292.8323
1 230 244.823
1 231 168.382
1 232 272.8441
1 233 283.0366
1 234 201.9953
1 235 62.2636
1 236 122.0793
1 237 61.2316
1 238 147.1872
1 239 224.143
1 240 228.344
1 241 21.0191
1 242 171.2513
1 243 149.9703
1 244 172.2099
1 245 183.6523
1 246 192.3328
1 247 280.9508
1 248 253.9711
1 249 154.644
2 3 9.5159
2 4 71.6606
2 5 237.6611
2 6 282.4511
2 7 54.7424
2 8 125.0022
2 9 246.2985
2 10 77.4145
2 11 133.4711
2 12 186.1266
2 13 125.2122
2 14 176.9079
2 15 223.5391
2 16 112.4716
2 17 72.4006
2 18 35.3644
2 19 263.7291
2 20 88.552
2 21 169.0861
2 22 237.7593
2 23 192.8483
2 24 123.8602
2 25 217.1765
2 26 207.0142
2 27 252.2644
2 28 138.2055
2 29 5.1159
2 30 129.0911
2 31 83.85
2 32 188.5366
2 33 188.612
2 34 29.7613
2 35 274.9901
2 36 272.1139
2 37 286.46
2 38 145.2639
2 39 166.2943
2 40 137.6975
2 41 215.8468
2 42 100.743
2 43 277.0742
2 44 169.2045
2 45 254.6126
2 46 110.9529
2 47 250.3553
2 48 261.1704
2 49 200.5618
2 50 47.8817
2 51 294.9584
2 52 91.3354
2 53 115.3587
2 54 70.3055
2 55 6.956
2 56 108.8532
2 57 130.4103
2 58 113.1642
2 59 246.5714
2 60 210.8463
2 61 216.4715
2 62 106.9584
2 63 152.0234
2 64 132.7775
2 65 147.1849
2 66 172.7514
2 67 193.7584
2 68 260.1197
2 69 37.8457
2 70 26.8719
2 71 139.1284
2 72 99.3481
2 73 252.7396
2 74 290.5887
2 75 254.611
2 76 102.7956
2 77 27.8774
2 78 212.424
2 79 205.4095
2 80 231.8976
2 81 292.0628
2 82 61.5715
2 83 88.575
2 84 13.445
2 85 161.7834
2 86 81.8324
2 87 17.9005
2 88 207.9245
2 89 231.5263
2 90 71.0877
2 91 32.7267
2 92 255.7016
2 93 183.7264
2 94 292.9561
2 95 254.7887
2 96 273.4849
2 97 197.8607
2 98 222.7353
2 99 152.6988
2 100 126.7284
2 101 218.1982
2 102 201.962
2 103 181.9907
2 104 10.9659
2 105 284.5711
2 106 241.7495
2 107 174.9363
2 108 198.5205
2 109 135.8612
2 110 78.8649
2 111 5.6811
2 112 227.4615
2 113 160.7035
2 114 223.9065
2 115 253.7302
2 116 101.7344
2 117 225.5953
2 118 248.0486
2 119 187.861
2 120 160.681
2 121 54.8719
2 122 1.9032
2 123 162.742
2 124 157.3668
2 125 82.0703
2 126 152.9777
2 127 199.6376
2 128 38.6741
2 129 107.3567
2 130 25.5767
2 131 125.6443
2 132 87.0544
2 133 99.5154
2 134 136.1211
2 135 96.908
2 136 200.2421
2 137 59.8895
2 138 237.5959
2 139 26.6771
2 140 86.2291
2 141 98.875
2 142 33.8073
2 143 71.5443
2 144 121.4361
2 145 223.6475
2 146 55.79
2 147 62.5922
2 148 253.5847
2 149 124.9567
2 150 10.8768
2 151 52.8217
2 152 73.136
2 153 123.935
2 154 5.5862
2 155 129.9822
2 156 26.0332
2 157 287.1187
2 158 46.4243
2 159 254.5178
2 160 7.1028
2 161 87.7772
2 162 270.8701
2 163 11.1626
2 164 51.5001
2 165 19.03
2 166 15.5455
2 167 58.5246
2 168 111.2462
2 169 197.6959
2 170 270.2953
2 171 95.9374
2 172 201.5838
2 173 75.098
2 174 210.1988
2 175 139.2623
2 176 134.7622
2 177 292.6397
2 178 67.251
2 179 13.7053
2 180 271.2625
2 181 93.008
2 182 33.3998
2 183 126.0791
2 184 65.1947
2 185 52.286
2 186 46.2159
2 187 279.7784
2 188 112.2746
2 189 130.3225
2 190 202.1004
2 191 52.739
2 192 48.3564
2 193 3.6432
2 194 34.3351
2 195 261.6632
2 196 145.2308
2 197 41.5979
2 198 213.3043
2 199 288.1177
2 200 122.5278
2 201 49.3636
2 202 51.0397
2 203 155.9258
2 204 287.907
2 205 62.1599
2 206 5.2852
2 207 260.6248
2 208 290.6224
2 209 230.8746
2 210 22.462
2 211 217.5615
2 212 247.3906
2 213 160.4738
2 214 96.736
2 215 120.3162
2 216 212.2579
2 217 293.6028
2 218 244.1723
2 219 158.0558
2 220 193.6687
2 221 174.9156
2 222 279.7733
2 223 23.4475
2 224 290.6155
2 225 275.1005
2 226 18.5014
2 227 111.7747
2 228 118.3921
2 229 56.0308
2 230 69.6495
2 231 18.2932
2 232 166.4208
2 233 218.4553
2 234 95.5471
2 235 253.0266
2 236 101.2816
2 237 217.4328
2 238 145.707
2 239 163.9206
2 240 75.8588
2 241 85.049
2 242 224.0959
2 243 15.2086
2 244 232.8106
2 245 146.8966
2 246 16.5579
2 247 234.3935
2 248 88.0965
2 249 226.6691
3 4 230.2424
3 5 97.681
3 6 170.4629
3 7 228.5073
3 8 58.0935
3 9 164.5976
3 10 30.111
3 11 192.8089
3 12 159.7584
3 13 267.6002
3 14 279.9922
3 15 137.1539
3 16 299.7892
3 17 32.8858
3 18 197.1737
3 19 105.4479
3 20 247.3328
3 21 83.9586
3 22 66.8671
3 23 111.8364
3 24 219.2215
3 25 158.9338
3 26 66.9028
3 27 178.0658
3 28 35.0115
3 29 201.1936
3 30 197.6731
3 31 7.989
3 32 89.2142
3 33 267.6962
3 34 75.883
3 35 66.2398
3 36 200.6337
3 37 142.3262
3 38 267.2701
3 39 279.4348
3 40 182.2955
3 41 124.6525
3 42 274.6778
3 43 35.8682
3 44 31.0834
3 45 24.9679
3 46 71.879
3 47 64.6545
3 48 102.627
3 49 13.9005
3 50 171.6787
3 51 31.2643
3 52 64.6708
3 53 77.7267
3 54 23.5599
3 55 237.75
3 56 146.2039
3 57 14.1172
3 58 164.8395
3 59 270.4242
3 60 177.1798
3 61 28.4048
3 62 96.0346
3 63 80.5643
3 64 14.0209
3 65 235.2875
3 66 120.7213
3 67 166.8136
3 68 73.0642
3 69 29.9126
3 70 231.0135
3 71 220.9123
3 72 68.094
3 73 132.5811
3 74 57.0705
3 75 31.6462
3 76 4.1884
3 77 184.0631
3 78 23.05
3 79 169.8023
3 80 158.8775
3 81 72.6515
3 82 159.4543
3 83 89.4127
3 84 138.7665
3 85 10.8353
3 86 272.4019
3 87 218.9068
3 88 15.2675
3 89 18.1766
3 90 5.8758
3 91 213.0945
3 92 95.9466
3 93 213.1675
3 94 51.523
3 95 292.3363
3 96 226.3961
3 97 83.9108
3 98 188.9054
3 99 100.0849
3 100 107.542
3 101 266.4083
3 102 257.213
3 103 250.7023
3 104 139.933
3 105 23.1994
3 106 208.8661
3 107 244.4314
3 108 76.3827
3 109 225.7799
3 110 206.7663
3 111 295.0825
3 112 3.9028
3 113 61.0326
3 114 275.9861
3 115 119.7986
3 116 113.6377
3 117 95.3207
3 118 264.3057
3 119 224.2598
3 120 295.3204
3 121 49.0495
3 122 168.0386
3 123 290.758
3 124 259.9926
3 125 255.1546
3 126 234.3309
3 127 152.8082
3 128 177.5655
3 129 146.8765
3 130 210.6244
3 131 245.1414
3 132 64.7977
3 133 70.7499
3 134 3.4314
3 135 237.4749
3 136 192.7745
3 137 271.327
3 138 33.1961
3 139 260.719
3 140 97.0783
3 141 49.5964
3 142 95.5462
3 143 239.2011
3 144 184.4614
3 145 3.386
3 146 125.3126
3 147 295.2964
3 148 25.6515
3 149 34.0707
3 150 183.2531
3 151 283.546
3 152 249.514
3 153 49.4829
3 154 31.9737
3 155 78.5223
3 156 201.5785
3 157 212.8978
3 158 80.3685
3 159 61.0839
3 160 268.8533
3 161 222.192
3 162 158.6784
3 163 34.8343
3 164 275.3164
3 165 137.082
3 166 273.1597
3 167 120.1096
3 168 182.8691
3 169 52.1689
3 170 126.2969
3 171 290.916
3 172 166.7822
3 173 12.0115
3 174 110.7585
3 175 225.4791
3 176 43.9288
3 177 33.1348
3 178 161.1191
3 179 256.8272
3 180 208.7834
3 181 92.7244
3 182 45.8846
3 183 16.1836
3 184 105.3518
3 185 49.6093
3 186 82.4336
3 187 147.197
3 188 282.5844
3 189 127.9927
3 190 280.3973
3 191 32.7191
3 192 155.7365
3 193 297.4377
3 194 34.2629
3 195 123.287
3 196 237.2653
3 197 149.451
3 198 134.4243
3 199 114.9302
3 200 6.7667
3 201 5.6104
3 202 36.1124
3 203 40.5077
3 204 96.7929
3 205 49.7109
3 206 242.3962
3 207 278.0123
3 208 235.0187
3 209 296.447
3 210 143.2856
3 211 264.6523
3 212 189.4574
3 213 234.0052
3 214 200.8362
3 215 204.0054
3 216 272.7597
3 217 19.3209
3 218 233.661
3 219 82.8934
3 220 53.7954
3 221 295.2586
3 222 8.7682
3 223 138.3989
3 224 37.7391
3 225 291.3939
3 226 210.2337
3 227 266.0443
3 228 50.402
3 229 129.4076
3 230 245.0079
3 231 244.4251
3 232 88.085
3 233 252.2106
3 234 196.3889
3 235 55.7981
3 236 146.6752
3 237 8.1939
3 238 261.0939
3 239 195.0603
3 240 297.5429
3 241 256.8848
3 242 54.4569
3 243 185.7635
3 244 39.4526
3 245 194.2847
3 246 54.1279
3 247 7.0734
3 248 203.9945
3 249 274.2031
4 5 195.9212
4 6 231.5476
4 7 151.4762
4 8 155.6588
4 9 199.5934
4 10 238.1915
4 11 179.5929
4 12 72.0811
4 13 201.9148
4 14 146.4231
4 15 22.8045
4 16 78.2927
4 17 247.2778
4 18 48.7748
4 19 170.6581
4 20 79.1515
4 21 91.622
4 22 46.4656
4 23 71.0274
4 24 250.2492
4 25 74.2179
4 26 217.7383
4 27 186.368
4 28 172.5151
4 29 267.6209
4 30 142.7805
4 31 289.6304
4 32 35.1553
4 33 296.6346
4 34 146.5126
4 35 171.5251
4 36 234.0568
4 37 262.5754
4 38 229.5379
4 39 134.2594
4 40 69.1221
4 41 43.7456
4 42 7.3775
4 43 65.8711
4 44 28.5102
4 45 113.5297
4 46 91.0822
4 47 264.0957
4 48 133.2747
4 49 180.3753
4 50 119.16
4 51 60.651
4 52 136.3118
4 53 244.7338
4 54 255.6546
4 55 1.8612
4 56 106.3654
4 57 224.9272
4 58 135.4235
4 59 186.0178
4 60 235.6763
4 61 223.3104
4 62 80.7104
4 63 229.0494
4 64 31.7074
4 65 272.8095
4 66 120.73
4 67 155.1076
4 68 179.8592
4 69 184.0297
4 70 231.309
4 71 40.1651
4 72 43.147
4 73 101.0527
4 74 114.8343
4 75 182.8702
4 76 242.6058
4 77 71.0541
4 78 222.3201
4 79 162.0765
4 80 274.2285
4 81 103.2451
4 82 41.5398
4 83 149.8365
4 84 62.0415
4 85 141.111
4 86 214.1828
4 87 28.6335
4 88 43.8429
4 89 47.8013
4 90 89.2122
4 91 297.7035
4 92 238.6877
4 93 168.3855
4 94 108.9298
4 95 54.3521
4 96 64.1341
4 97 297.3048
4 98 94.0502
4 99 115.7489
4 100 188.9548
4 101 72.2022
4 102 103.7146
4 103 163.8564
4 104 249.9475
4 105 255.1059
4 106 279.0306
4 107 53.6524
4 108 205.3413
4 109 85.9095
4 110 226.9668
4 111 30.812
4 112 297.0652
4 113 247.4451
4 114 109.2521
4 115 150.3701
4 116 45.2296
4 117 101.9255
4 118 214.963
4 119 69.1422
4 120 172.5657
4 121 231.5616
4 122 12.2162
4 123 156.24
4 124 128.5965
4 125 50.9675
4 126 215.0046
4 127 156.1335
4 128 268.6301
4 129 52.5053
4 130 176.3322
4 131 198.9417
4 132 186.2662
4 133 47.8258
4 134 46.7044
4 135 25.6265
4 136 249.9274
4 137 196.8029
4 138 144.7782
4 139 48.0819
4 140 120.8085
4 141 31.2023
4 142 34.0528
4 143 283.6198
4 144 8.5212
4 145 145.4641
4 146 252.7586
4 147 257.1633
4 148 290.3196
4 149 211.1331
4 150 209.9763
4 151 86.3686
4 152 45.5266
4 153 175.1839
4 154 196.8167
4 155 144.1353
4 156 169.0244
4 157 182.1916
4 158 178.0381
4 159 194.169
4 160 187.9255
4 161 221.3064
4 162 224.2822
4 163 33.6547
4 164 232.9827
4 165 268.2616
4 166 151.5435
4 167 204.4114
4 168 95.0217
4 169 73.9412
4 170 290.8222
4 171 161.5046
4 172 136.1732
4 173 229.2461
4 174 243.7695
4 175 274.2585
4 176 91.3404
4 177 251.6797
4 178 196.2529
4 179 188.9215
4 180 254.7089
4 181 141.6867
4 182 112.0298
4 183 207.8618
4 184 138.4129
4 185 41.7152
4 186 168.2362
4 187 161.4024
4 188 235.3791
4 189 274.7603
4 190 274.0844
4 191 214.9927
4 192 4.0383
4 193 156.3854
4 194 157.0592
4 195 292.8387
4 196 112.3888
4 197 168.0455
4 198 197.7783
4 199 255.5619
4 200 239.3007
4 201 251.8401
4 202 110.8452
4 203 90.1004
4 204 82.6111
4 205 171.419
4 206 112.6241
4 207 43.3784
4 208 6.563
4 209 136.7068
4 210 92.9726
4 211 291.7592
4 212 127.6167
4 213 230.1013
4 214 6.6527
4 215 108.8099
4 216 262.981
4 217 272.2087
4 218 102.6542
4 219 293.4361
4 220 46.3812
4 221 166.2684
4 222 112.3349
4 223 136.2529
4 224 81.3514
4 225 211.5454
4 226 242.7389
4 227 202.1042
4 228 28.6332
4 229 110.7975
4 230 27.9683
4 231 214.1102
4 232 5.6859
4 233 229.6744
4 234 254.5696
4 235 240.1093
4 236 202.449
4 237 17.7462
4 238 28.4889
4 239 10.5329
4 240 100.1855
4 241 56.2386
4 242 12.9821
4 243 154.7286
4 244 117.149
4 245 222.7719
4 246 78.7749
4 247 9.1565
4 248 93.6319
4 249 54.2232
5 6 225.2876
5 7 206.1653
5 8 207.9312
5 9 279.2708
5 10 74.8929
5 11 194.8658
5 12 277.5698
5 13 282.1215
5 14 218.7879
5 15 79.6671
5 16 279.4193
5 17 104.855
5 18 194.2764
5 19 159.8965
5 20 284.7612
5 21 191.6794
5 22 3.2886
5 23 216.8151
5 24 85.4782
5 25 57.6626
5 26 264.7297
5 27 229.8684
5 28 257.4192
5 29 298.8242
5 30 98.7524
5 31 143.9794
5 32 294.1721
5 33 287.9288
5 34 94.8045
5 35 91.3062
5 36 89.0874
5 37 232.3574
5 38 4.1409
5 39 248.7578
5 40 67.7528
5 41 108.1249
5 42 182.8456
5 43 241.5533
5 44 200.9175
5 45 215.0369
5 46 116.0734
5 47 41.9928
5 48 93.5638
5 49 215.4442
5 50 122.2593
5 51 73.507
5 52 162.3723
5 53 112.5302
5 54 47.215
5 55 240.8074
5 56 161.9044
5 57 88.8454
5 58 105.8106
5 59 129.8021
5 60 37.0603
5 61 275.7746
5 62 236.1333
5 63 283.8068
5 64 157.6106
5 65 134.5216
5 66 133.3615
5 67 47.3639
5 68 279.5843
5 69 259.6673
5 70 6.4145
5 71 236.361
5 72 155.8424
5 73 118.814
5 74 296.7737
5 75 242.2733
5 76 95.4416
5 77 281.808
5 78 287.3292
5 79 199.7634
5 80 166.8711
5 81 57.3533
5 82 86.9499
5 83 193.5594
5 84 80.07
5 85 214.584
5 86 108.898
5 87 274.5052
5 88 263.3609
5 89 95.851
5 90 238.8993
5 91 273.1966
5 92 213.8041
5 93 58.074
5 94 115.7612
5 95 14.8923
5 96 189.6339
5 97 289.082
5 98 32.8312
5 99 133.2369
5 100 247.7649
5 101 106.3057
5 102 238.5613
5 103 134.5411
5 104 161.7843
5 105 54.3304
5 106 169.4289
5 107 184.0168
5 108 189.7545
5 109 233.5498
5 110 196.2074
5 111 77.3534
5 112 135.5792
5 113 189.8844
5 114 239.2423
5 115 24.3106
5 116 170.1456
5 117 286.6029
5 118 265.9426
5 119 163.1621
5 120 129.7424
5 121 284.2918
5 122 183.0082
5 123 47.4704
5 124 189.4739
5 125 65.1636
5 126 44.2569
5 127 120.8782
5 128 102.3392
5 129 160.6343
5 130 10.123
5 131 246.4492
5 132 177.7732
5 133 137.6855
5 134 36.3175
5 135 166.2052
5 136 248.5228
5 137 54.5313
5 138 95.8011
5 139 298.639
5 140 103.3059
5 141 80.4944
5 142 297.6807
5 143 272.7268
5 144 249.1893
5 145 195.4473
5 146 120.721
5 147 151.1327
5 148 88.3791
5 149 292.1536
5 150 19.162
5 151 11.8792
5 152 276.3183
5 153 156.0202
5 154 114.1844
5 155 250.7826
5 156 189.6369
5 157 187.284
5 158 16.7836
5 159 79.3161
5 160 204.1731
5 161 113.8148
5 162 21.297
5 163 185.9362
5 164 192.825
5 165 89.8299
5 166 72.6104
5 167 292.8118
5 168 123.9644
5 169 64.7351
5 170 207.0326
5 171 42.8382
5 172 255.5329
5 173 278.4472
5 174 298.9877
5 175 283.0537
5 176 138.8944
5 177 149.0035
5 178 250.9205
5 179 169.9591
5 180 283.2051
5 181 30.7945
5 182 243.9692
5 183 107.6693
5 184 29.4277
5 185 172.9261
5 186 47.6276
5 187 299.6934
5 188 9.0191
5 189 135.8625
5 190 133.8333
5 191 5.8896
5 192 48.3091
5 193 293.1445
5 194 32.0146
5 195 270.9806
5 196 83.1822
5 197 247.8257
5 198 231.5267
5 199 192.3055
5 200 238.3774
5 201 186.0917
5 202 72.3549
5 203 289.4706
5 204 68.1773
5 205 113.9702
5 206 18.7318
5 207 163.9229
5 208 67.366
5 209 296.9174
5 210 120.9224
5 211 10.3571
5 212 240.2343
5 213 251.5499
5 214 246.2757
5 215 260.0648
5 216 28.8552
5 217 179.1043
5 218 286.3799
5 219 41.3227
5 220 199.6214
5 221 139.8751
5 222 294.603
5 223 211.0698
5 224 77.3598
5 225 148.2673
5 226 71.3228
5 227 271.6834
5 228 15.4672
5 229 189.1682
5 230 215.6264
5 231 7.7935
5 232 10.8122
5 233 214.6437
5 234 266.8443
5 235 254.479
5 236 191.5974
5 237 292.667
5 238 183.3374
5 239 172.3767
5 240 16.0549
5 241 4.1963
5 242 215.0255
5 243 82.937
5 244 70.0974
5 245 156.1662
5 246 119.766
5 247 130.7002
5 248 250.7837
5 249 35.3348
6 7 175.8642
6 8 265.2137
6 9 130.512
6 10 66.5246
6 11 39.933
6 12 209.9907
6 13 266.5471
6 14 153.9495
6 15 111.6629
6 16 182.3105
6 17 256.2235
6 18 282.3407
6 19 2.9146
6 20 238.3486
6 21 28.9405
6 22 35.2175
6 23 190.6802
6 24 146.4237
6 25 6.6125
6 26 162.0686
6 27 127.0028
6 28 82.308
6 29 262.348
6 30 169.2318
6 31 268.7836
6 32 295.256
6 33 48.3222
6 34 43.978
6 35 161.1647
6 36 218.2258
6 37 138.7315
6 38 68.0536
6 39 66.0416
6 40 32.2682
6 41 19.6844
6 42 275.0653
6 43 48.1201
6 44 70.6442
6 45 260.0806
6 46 287.3594
6 47 249.0917
6 48 199.8284
6 49 288.3799
6 50 64.3848
6 51 182.0558
6 52 34.5107
6 53 147.9325
6 54 66.8003
6 55 209.2673
6 56 66.2708
6 57 269.0538
6 58 100.0542
6 59 34.7436
6 60 295.9744
6 61 152.0611
6 62 122.0988
6 63 220.3963
6 64 38.1065
6 65 283.2235
6 66 127.5419
6 67 84.0445
6 68 295.7266
6 69 127.6268
6 70 158.0941
6 71 92.489
6 72 104.7885
6 73 268.2359
6 74 240.1755
6 75 45.1833
6 76 212.78
6 77 223.9337
6 78 116.9017
6 79 164.1679
6 80 278.9666
6 81 9.7558
6 82 271.5379
6 83 49.1748
6 84 277.799
6 85 296.3902
6 86 43.1694
6 87 256.7883
6 88 197.5705
6 89 143.0441
6 90 215.7233
6 91 273.3793
