NAME: dataset_100_01
NODES: 100
TYPE: SYMMETRIC
2 88 6.75
2 89 190.4381
2 90 68.8142
2 91 188.5442
2 92 220.6788
2 93 204.816
2 94 208.1348
2 95 133.0024
2 96 140.0753
2 97 147.8147
2 98 70.2464
2 99 158.708
3 4 33.808
3 5 74.137
3 6 174.3326
3 7 72.5177
3 8 288.2406
3 9 166.7407
3 10 278.6207
3 11 68.8644
3 12 91.1788
3 13 54.9548
3 14 174.746
3 15 137.7195
3 16 135.3632
3 17 160.0224
3 18 229.6201
3 19 49.1666
3 20 186.7231
3 21 240.3503
3 22 142.8006
3 23 65.9645
3 24 79.5637
3 25 126.2833
3 26 193.1268
3 27 256.2023
3 28 142.7421
3 29 159.4443
3 30 180.1714
3 31 137.0244
3 32 106.0036
3 33 200.5522
3 34 57.1638
3 35 299.4004
3 36 286.1066
3 37 230.9306
3 38 191.634
3 39 264.9448
3 40 245.7196
3 41 146.5526
3 42 106.703
3 43 264.7989
3 44 243.471
3 45 7.2276
3 46 164.7665
3 47 80.5623
3 48 18.0404
3 49 228.9655
3 50 47.9386
3 51 87.1142
3 52 263.1727
3 53 147.7518
3 54 265.987
3 55 183.0425
3 56 89.562
3 57 62.1487
3 58 282.3343
3 59 170.0168
3 60 283.0326
3 61 30.6527
3 62 131.7227
3 63 128.9335
3 64 16.4192
3 65 3.9399
3 66 107.5224
3 67 170.5736
3 68 267.9224
3 69 230.3342
3 70 29.1515
3 71 172.9033
3 72 242.7236
3 73 54.0755
3 74 164.7465
3 75 93.4159
3 76 6.9817
3 77 22.4614
3 78 276.1527
3 79 296.32
3 80 253.886
3 81 29.399
3 82 227.6111
3 83 75.599
3 84 19.2191
3 85 201.2946
3 86 48.7544
3 87 206.869
3 88 239.0868
3 89 292.3105
3 90 140.9551
3 91 238.6071
3 92 297.987
3 93 290.614
3 94 135.6135
3 95 123.0145
3 96 77.1257
3 97 190.3877
3 98 115.8312
3 99 203.6513
4 5 153.491
4 6 244.935
4 7 254.6887
4 8 276.6635
4 9 145.9172
4 10 268.3429
4 11 97.62
4 12 227.6526
4 13 150.263
4 14 32.0515
4 15 65.0979
4 16 11.4888
4 17 169.579
4 18 253.8189
4 19 187.96
4 20 139.3864
4 21 63.5899
4 22 214.9146
4 23 121.583
4 24 162.8858
4 25 21.6499
4 26 248.0354
4 27 282.3297
4 28 148.5313
4 29 91.7075
4 30 193.0866
4 31 21.375
4 32 125.5467
4 33 84.8395
4 34 71.7652
4 35 257.1523
4 36 112.3817
4 37 49.979
4 38 49.8523
4 39 56.6342
4 40 11.484
4 41 293.3869
4 42 175.9879
4 43 162.669
4 44 261.9526
4 45 93.8118
4 46 290.7944
4 47 102.7354
4 48 58.8544
4 49 167.6566
4 50 59.9983
4 51 112.7054
4 52 71.1227
4 53 164.6236
4 54 214.3067
4 55 214.9256
4 56 111.1765
4 57 47.8469
4 58 140.8286
4 59 246.8389
4 60 292.6057
4 61 24.6205
4 62 92.0822
4 63 107.2152
4 64 227.781
4 65 11.0218
4 66 241.6348
4 67 50.4251
4 68 254.4529
4 69 115.7307
4 70 69.0492
4 71 183.5389
4 72 201.0475
4 73 28.8578
4 74 60.1728
4 75 156.0134
4 76 147.0248
4 77 240.7858
4 78 111.186
4 79 148.4725
4 80 109.5703
4 81 37.7768
4 82 252.2332
4 83 241.0436
4 84 231.9747
4 85 216.6298
4 86 114.6241
4 87 102.9861
4 88 163.3127
4 89 161.2797
4 90 59.2609
4 91 71.8304
4 92 2.1072
4 93 238.8985
4 94 31.1791
4 95 201.4195
4 96 241.8818
4 97 89.461
4 98 281.6137
4 99 1.8666
5 6 4.1809
5 7 128.9895
5 8 202.8115
5 9 130.8171
5 10 296.4032
5 11 200.6536
5 12 229.9622
5 13 3.2186
5 14 6.8957
5 15 265.3646
5 16 154.2003
5 17 265.3707
5 18 130.7347
5 19 104.7624
5 20 60.0205
5 21 206.8813
5 22 99.5325
5 23 291.0089
5 24 258.8516
5 25 139.2301
5 26 226.7418
5 27 11.2863
5 28 15.0973
5 29 43.0893
5 30 85.003
5 31 252.6131
5 32 139.4159
5 33 180.1754
5 34 96.3261
5 35 9.1505
5 36 185.3152
5 37 225.9717
5 38 251.411
5 39 131.0799
5 40 150.3675
5 41 235.5184
5 42 159.0152
5 43 150.7525
5 44 164.011
5 45 286.9041
5 46 127.169
5 47 279.7618
5 48 62.7106
5 49 238.1428
5 50 186.5531
5 51 150.6453
5 52 248.8137
5 53 81.437
5 54 123.5358
5 55 277.0317
5 56 97.5148
5 57 182.1137
5 58 72.6604
5 59 172.679
5 60 62.524
5 61 198.0415
5 62 218.7672
5 63 66.7461
5 64 168.4328
5 65 95.3819
5 66 274.3196
5 67 271.1764
5 68 97.2932
5 69 123.9493
5 70 43.656
5 71 96.112
5 72 263.0254
5 73 192.3355
5 74 178.4746
5 75 1.4472
5 76 182.5283
5 77 27.2493
5 78 70.2583
5 79 192.7546
5 80 85.4204
5 81 16.5355
5 82 235.1001
5 83 71.2242
5 84 294.9847
5 85 205.9731
5 86 204.1156
5 87 257.0121
5 88 29.5588
5 89 221.4588
5 90 195.1458
5 91 109.7652
5 92 218.6724
5 93 216.2276
5 94 180.8646
5 95 237.7577
5 96 151.9543
5 97 77.3195
5 98 76.7404
5 99 39.1926
6 7 175.0869
6 8 15.2322
6 9 238.1813
6 10 5.8684
6 11 178.8552
6 12 138.5935
6 13 181.3573
6 14 143.9567
6 15 141.3335
6 16 135.6934
6 17 75.3086
6 18 69.1939
6 19 187.3328
6 20 180.0319
6 21 145.244
6 22 46.0674
6 23 217.288
6 24 253.194
6 25 250.1773
6 26 234.4192
6 27 8.5393
6 28 269.2919
6 29 291.3072
6 30 11.2804
6 31 260.4296
6 32 250.0127
6 33 262.2265
6 34 65.0538
6 35 223.8486
6 36 99.952
6 37 148.5039
6 38 157.0321
6 39 101.2405
6 40 143.8365
6 41 123.5389
6 42 90.1026
6 43 297.9367
6 44 217.0245
6 45 70.0032
6 46 235.2229
6 47 297.8915
6 48 200.3923
6 49 255.6311
6 50 187.8067
6 51 13.0044
6 52 111.2275
6 53 64.4783
6 54 207.8531
6 55 290.7993
6 56 233.7391
6 57 196.7706
6 58 174.5442
6 59 269.6283
6 60 236.5434
6 61 42.3184
6 62 221.318
6 63 211.4126
6 64 55.3003
6 65 93.404
6 66 289.4667
6 67 168.2909
6 68 159.8093
6 69 220.5389
6 70 4.6941
6 71 209.7125
6 72 25.7852
6 73 179.1187
6 74 38.8362
6 75 244.5937
6 76 228.3931
6 77 140.0424
6 78 249.0762
6 79 122.5494
6 80 102.3521
6 81 65.6729
6 82 150.0716
6 83 106.9835
6 84 214.0666
6 85 84.351
6 86 114.5969
6 87 218.4939
6 88 208.1362
6 89 284.663
6 90 244.624
6 91 190.2983
6 92 296.9611
6 93 286.4045
6 94 273.0256
6 95 169.3895
6 96 33.3769
6 97 271.3858
6 98 255.4586
6 99 52.8592
7 8 225.5298
7 9 190.4387
7 10 126.5048
7 11 3.2358
7 12 60.2224
7 13 117.3712
7 14 287.533
7 15 85.9818
7 16 14.34
7 17 5.0477
7 18 18.8684
7 19 190.5954
7 20 211.5493
7 21 171.1802
7 22 276.3446
7 23 195.1344
7 24 211.9639
7 25 31.2036
7 26 177.0233
7 27 33.0146
7 28 116.0916
7 29 276.7922
7 30 258.7946
7 31 271.0432
7 32 58.1313
7 33 204.7645
7 34 258.9499
7 35 17.8741
7 36 284.1041
7 37 174.814
7 38 250.1118
7 39 274.8486
7 40 280.72
7 41 34.3888
7 42 103.9527
7 43 27.7127
7 44 34.8449
7 45 298.1919
7 46 138.1786
7 47 253.3943
7 48 118.2366
7 49 21.6219
7 50 176.5593
7 51 146.6552
7 52 259.1215
7 53 287.4452
7 54 116.5707
7 55 215.6014
7 56 3.4508
7 57 8.2615
7 58 30.4745
7 59 195.4803
7 60 3.8005
7 61 216.4824
7 62 278.5048
7 63 250.6413
7 64 44.489
7 65 277.0349
7 66 217.5224
7 67 95.4352
7 68 215.493
7 69 296.759
7 70 198.2697
7 71 223.4431
7 72 77.5097
7 73 217.6447
7 74 21.4651
7 75 46.1296
7 76 295.8287
7 77 146.9539
7 78 40.1137
7 79 254.9043
7 80 165.0341
7 81 3.2485
7 82 102.6
7 83 212.9781
7 84 18.475
7 85 102.2191
7 86 135.0566
7 87 136.7254
7 88 91.9827
7 89 62.2379
7 90 288.097
7 91 142.2842
7 92 50.3336
7 93 261.8853
7 94 37.178
7 95 86.5617
7 96 99.0191
7 97 293.7468
7 98 261.661
7 99 278.0549
8 9 4.6216
8 10 12.8375
8 11 44.5068
8 12 186.1582
8 13 250.92
8 14 163.4152
8 15 128.8971
8 16 70.2133
8 17 18.9983
8 18 70.7168
8 19 148.0793
8 20 248.6154
8 21 254.5966
8 22 122.3512
8 23 205.4564
8 24 99.2618
8 25 60.4905
8 26 111.5458
8 27 105.8572
8 28 166.8629
8 29 226.6744
8 30 110.4846
8 31 210.2457
8 32 275.9006
8 33 295.5692
8 34 192.583
8 35 25.9923
8 36 63.53
8 37 187.9297
8 38 16.5147
8 39 290.6993
8 40 159.0793
8 41 40.8111
8 42 148.805
8 43 178.6185
8 44 74.5571
8 45 170.5293
8 46 232.9679
8 47 111.8665
8 48 271.2744
8 49 147.7782
8 50 112.1629
8 51 206.2891
8 52 188.0396
8 53 256.4125
8 54 145.5937
8 55 116.5408
8 56 282.686
8 57 42.9668
8 58 102.1074
8 59 141.8014
8 60 263.7658
8 61 28.0157
8 62 30.7518
8 63 88.4209
8 64 281.1069
8 65 118.9066
8 66 296.3229
8 67 266.4894
8 68 172.6176
8 69 181.3566
8 70 170.0141
8 71 249.2387
8 72 239.942
8 73 154.4844
8 74 47.3326
8 75 12.5007
8 76 233.0239
8 77 280.4189
8 78 179.7082
8 79 191.1202
8 80 192.7797
8 81 28.3616
8 82 188.1841
8 83 113.796
8 84 187.749
8 85 18.0734
8 86 291.8465
8 87 223.4202
8 88 70.3423
8 89 287.649
8 90 298.3515
8 91 133.7108
8 92 137.4378
8 93 146.5692
8 94 17.0997
8 95 254.6331
8 96 138.6578
8 97 99.853
8 98 111.805
8 99 32.5427
9 10 184.9285
9 11 138.3075
9 12 289.821
9 13 8.8541
9 14 56.8031
9 15 290.4044
9 16 100.9231
9 17 142.9582
9 18 250.9331
9 19 194.9593
9 20 108.495
9 21 299.1868
9 22 64.6118
9 23 73.9344
9 24 196.2881
9 25 264.1953
9 26 17.0356
9 27 215.6885
9 28 2.2145
9 29 232.3314
9 30 40.311
9 31 66.5361
9 32 261.6185
9 33 91.831
9 34 196.1852
9 35 237.9745
9 36 244.1113
9 37 55.5577
9 38 239.484
9 39 86.3429
9 40 92.6146
9 41 263.3955
9 42 182.3482
9 43 85.9789
9 44 65.7898
9 45 161.4332
9 46 95.3171
9 47 25.5346
9 48 153.1325
9 49 114.6194
9 50 3.666
9 51 77.9969
9 52 150.5736
9 53 28.3519
9 54 86.7777
9 55 267.7306
9 56 137.1963
9 57 88.76
9 58 93.1276
9 59 140.8594
9 60 249.9039
9 61 33.9579
9 62 184.3535
9 63 290.8139
9 64 75.6138
9 65 92.4501
9 66 278.7373
9 67 43.2468
9 68 32.784
9 69 47.1633
9 70 194.0301
9 71 279.367
9 72 267.9065
9 73 263.5461
9 74 125.568
9 75 37.5987
9 76 250.2636
9 77 26.9128
9 78 59.9625
9 79 128.4993
9 80 8.0068
9 81 294.4186
9 82 4.5652
9 83 120.3082
9 84 4.9712
9 85 39.4544
9 86 151.7475
9 87 100.0445
9 88 101.5572
9 89 60.9055
9 90 239.9085
9 91 84.7177
9 92 284.3708
9 93 285.3551
9 94 87.6806
9 95 131.8945
9 96 283.6322
9 97 244.5701
9 98 106.9087
9 99 58.5693
10 11 79.5552
10 12 98.5425
10 13 150.3094
10 14 239.0358
10 15 62.9814
10 16 20.3129
10 17 32.812
10 18 271.8299
10 19 253.3245
10 20 17.5892
10 21 89.5833
10 22 43.3955
10 23 45.4477
10 24 86.2883
10 25 271.841
10 26 208.4397
10 27 246.9741
10 28 247.2546
10 29 110.6876
10 30 205.5014
10 31 115.6067
10 32 254.6911
10 33 60.2881
10 34 254.6686
10 35 61.3991
10 36 240.2907
10 37 222.7182
10 38 269.102
10 39 114.6358
10 40 257.884
10 41 155.6143
10 42 209.1631
10 43 51.602
10 44 265.5646
10 45 105.5091
10 46 279.3989
10 47 256.9263
10 48 292.9022
10 49 199.0892
10 50 278.4508
10 51 47.6585
10 52 178.5521
10 53 280.1768
10 54 174.969
10 55 126.9829
10 56 66.1418
10 57 24.9746
10 58 164.1401
10 59 116.7933
10 60 259.4912
10 61 67.8374
10 62 100.8856
10 63 260.5382
10 64 284.0922
10 65 117.8595
10 66 186.5033
10 67 49.5155
10 68 159.3582
10 69 132.672
10 70 249.1748
10 71 17.1499
10 72 68.9932
10 73 94.9849
10 74 166.5094
10 75 97.6391
10 76 140.1949
10 77 6.7994
10 78 284.6268
10 79 241.1864
10 80 56.148
10 81 273.3853
10 82 79.5122
10 83 117.8104
10 84 257.943
10 85 90.6369
10 86 66.6059
10 87 134.146
10 88 60.4827
10 89 27.0654
10 90 28.2079
10 91 133.6122
10 92 175.8063
10 93 126.7687
10 94 256.1282
10 95 177.3115
10 96 224.459
10 97 298.1847
10 98 157.0471
10 99 183.1184
11 12 177.8047
11 13 288.002
11 14 165.8437
11 15 207.6453
11 16 255.943
11 17 55.3934
11 18 229.8767
11 19 197.8226
11 20 252.0991
11 21 29.6747
11 22 268.1884
11 23 7.2769
11 24 165.6379
11 25 15.1419
11 26 57.6261
11 27 126.2647
11 28 17.1654
11 29 293.2699
11 30 144.8252
11 31 180.5739
11 32 130.2821
11 33 262.7073
11 34 35.937
11 35 111.5797
11 36 289.5797
11 37 91.5622
11 38 246.2958
11 39 267.3306
11 40 133.8225
11 41 293.9762
11 42 41.9497
11 43 55.146
11 44 32.0734
11 45 157.3233
11 46 126.758
11 47 266.0894
11 48 2.5204
11 49 178.6805
11 50 64.7518
11 51 228.1037
11 52 160.4753
11 53 97.7803
11 54 107.1063
11 55 221.194
11 56 260.3542
11 57 31.4015
11 58 239.6782
11 59 144.9323
11 60 108.5675
11 61 133.8809
11 62 97.7195
11 63 98.6143
11 64 145.553
11 65 100.607
11 66 40.0294
11 67 180.652
11 68 260.3278
11 69 128.4099
11 70 82.8093
11 71 84.5378
11 72 166.9755
11 73 57.7795
11 74 184.6153
11 75 116.6017
11 76 79.809
11 77 287.3874
11 78 33.2673
11 79 176.1952
11 80 252.0616
11 81 235.2086
11 82 81.5581
11 83 194.5029
11 84 223.1624
11 85 210.5887
11 86 233.4754
11 87 192.4304
11 88 22.1377
11 89 98.8796
11 90 143.6009
11 91 257.5109
11 92 49.2792
11 93 251.4023
11 94 226.0303
11 95 87.1948
11 96 167.5281
11 97 87.1529
11 98 167.1335
11 99 237.154
12 13 130.3635
12 14 117.2655
12 15 218.7757
12 16 114.4349
12 17 245.1282
12 18 139.4349
12 19 228.7119
12 20 201.7494
12 21 183.3403
12 22 21.8115
12 23 240.5916
12 24 52.5034
12 25 166.7618
12 26 135.8225
12 27 157.8724
12 28 221.9836
12 29 187.0326
12 30 5.4226
12 31 262.7256
12 32 23.4715
12 33 17.0542
12 34 62.3891
12 35 16.5228
12 36 233.4094
12 37 83.9852
12 38 33.4447
12 39 27.7679
12 40 214.4905
12 41 226.2445
12 42 248.2425
12 43 116.628
12 44 7.6289
12 45 257.8617
12 46 156.1326
12 47 276.2749
12 48 261.4425
12 49 273.2725
12 50 260.5587
12 51 223.1191
12 52 112.0031
12 53 76.3741
12 54 189.2123
12 55 28.7716
12 56 242.8461
12 57 57.2246
12 58 250.1755
12 59 197.4072
12 60 155.1291
12 61 23.6691
12 62 75.0897
12 63 147.51
12 64 118.3561
12 65 9.0271
12 66 221.6346
12 67 136.3345
12 68 83.7366
12 69 164.674
12 70 243.1599
12 71 266.2159
12 72 208.0873
12 73 287.0817
12 74 131.8087
12 75 59.4825
12 76 293.0275
12 77 207.1455
12 78 149.6973
12 79 194.5337
12 80 39.5159
12 81 227.2676
12 82 291.8349
12 83 91.8597
12 84 205.9582
12 85 168.989
12 86 139.2125
12 87 146.1691
12 88 9.1596
12 89 249.3943
12 90 265.0538
12 91 49.6623
12 92 251.2034
12 93 105.6657
12 94 251.4762
12 95 220.3419
12 96 152.0804
12 97 12.9462
12 98 39.3811
12 99 80.7905
13 14 170.3194
13 15 182.5363
13 16 10.6419
13 17 205.5594
13 18 100.8462
13 19 68.582
13 20 271.4063
13 21 43.5437
13 22 89.1023
13 23 243.9301
13 24 260.7736
13 25 253.3823
13 26 48.1058
13 27 55.4561
13 28 130.4323
13 29 77.0174
13 30 202.2616
13 31 109.6199
13 32 158.7301
13 33 199.3853
13 34 171.8747
13 35 104.7631
13 36 91.5974
13 37 255.1006
13 38 94.7864
13 39 35.9207
13 40 24.3089
13 41 31.3771
13 42 172.9505
13 43 93.1538
13 44 101.8853
13 45 297.9269
13 46 181.3952
13 47 74.4564
13 48 32.2097
13 49 45.0386
13 50 17.7265
13 51 186.7559
13 52 94.2606
13 53 130.8842
13 54 47.8391
13 55 215.2437
13 56 237.8698
13 57 214.0158
13 58 208.8696
13 59 101.2979
13 60 170.3067
13 61 142.7719
13 62 252.5964
13 63 121.2954
13 64 45.2726
13 65 66.1805
13 66 291.957
13 67 121.1367
13 68 252.195
13 69 34.3396
13 70 60.6352
13 71 180.4155
13 72 231.4204
13 73 265.4067
13 74 216.6496
13 75 260.692
13 76 92.3944
13 77 183.9723
13 78 89.5298
13 79 20.3293
13 80 261.1046
13 81 6.3974
13 82 148.1706
13 83 114.9867
13 84 151.66
13 85 214.9515
13 86 299.5609
13 87 174.8468
13 88 69.9297
13 89 147.9679
13 90 14.6716
13 91 155.3635
13 92 172.3252
13 93 187.1935
13 94 287.6876
13 95 235.8782
13 96 93.5415
13 97 230.8643
13 98 249.5544
13 99 129.5111
14 15 85.1517
14 16 251.8868
14 17 179.5042
14 18 15.3571
14 19 47.7532
14 20 4.5072
14 21 27.0054
14 22 224.6985
14 23 53.5773
14 24 255.4862
14 25 86.7826
14 26 258.8663
14 27 225.8315
14 28 148.6192
14 29 7.3924
14 30 39.304
14 31 291.393
14 32 118.4926
14 33 68.5627
14 34 42.4871
14 35 66.1995
14 36 20.2706
14 37 237.4875
14 38 247.7062
14 39 31.6186
14 40 74.0584
14 41 36.3989
14 42 128.1285
14 43 212.6539
14 44 218.3314
14 45 93.4143
14 46 282.9935
14 47 197.6392
14 48 100.9157
14 49 118.3779
14 50 14.388
14 51 73.7854
14 52 295.4068
14 53 273.8886
14 54 110.5534
14 55 279.0236
14 56 128.8231
14 57 90.6947
14 58 247.501
14 59 278.1093
14 60 242.1232
14 61 220.7056
14 62 172.724
14 63 60.5198
14 64 226.9824
14 65 20.2096
14 66 277.3649
14 67 124.5094
14 68 248.979
14 69 155.8038
14 70 189.344
14 71 182.0867
14 72 133.2615
14 73 154.0921
14 74 143.4288
14 75 33.9926
14 76 201.5499
14 77 131.8129
14 78 156.0037
14 79 103.348
14 80 237.7715
14 81 134.5539
14 82 102.3432
14 83 202.6481
14 84 95.745
14 85 264.9771
14 86 294.8946
14 87 277.2285
14 88 179.3933
14 89 271.6453
14 90 85.5012
14 91 24.6418
14 92 104.0339
14 93 215.951
14 94 15.6176
14 95 46.7208
14 96 207.4678
14 97 151.2041
14 98 43.103
14 99 75.7601
15 16 32.3264
15 17 213.0439
15 18 86.8463
15 19 111.6224
15 20 270.562
15 21 37.439
15 22 67.0327
15 23 107.6265
15 24 231.1816
15 25 168.4693
15 26 115.8342
15 27 216.4141
15 28 276.73
15 29 252.7045
15 30 68.2314
15 31 172.4313
15 32 14.3631
15 33 10.634
15 34 95.3225
15 35 272.3871
15 36 23.4465
15 37 194.3629
15 38 4.6424
15 39 282.9382
15 40 245.342
15 41 200.7407
15 42 297.0336
15 43 246.013
15 44 65.7468
15 45 294.4099
15 46 223.2983
15 47 115.0939
15 48 196.2789
15 49 286.2793
15 50 125.6487
15 51 35.1284
15 52 246.6085
15 53 135.0375
15 54 87.4163
15 55 38.6034
15 56 256.7862
15 57 68.9305
15 58 39.5684
15 59 103.3832
15 60 100.1558
15 61 106.1142
15 62 10.3075
15 63 169.0428
15 64 168.6444
15 65 11.0208
15 66 77.2519
15 67 86.8858
15 68 204.0689
15 69 6.1883
15 70 139.8102
15 71 173.1987
15 72 135.8199
15 73 154.3346
15 74 296.9326
15 75 38.6482
15 76 2.2406
15 77 9.1437
15 78 218.5999
15 79 58.7726
15 80 139.5236
15 81 86.5158
15 82 186.5555
15 83 162.9253
15 84 57.8093
15 85 212.6694
15 86 16.1298
15 87 245.6499
15 88 281.6777
15 89 100.686
15 90 171.9165
15 91 99.2011
15 92 166.0667
15 93 111.1735
15 94 144.505
15 95 270.1667
15 96 280.1871
15 97 156.6864
15 98 276.0355
15 99 55.1601
16 17 166.0239
16 18 196.4457
16 19 289.5025
16 20 31.0042
16 21 211.3303
16 22 208.2803
16 23 124.8464
16 24 142.2283
16 25 283.2933
16 26 233.7241
16 27 21.6483
16 28 27.4686
16 29 78.825
16 30 51.6494
16 31 85.0094
16 32 283.9579
16 33 257.5507
16 34 123.7464
16 35 191.2335
16 36 212.4829
16 37 282.67
16 38 173.3653
16 39 97.4996
16 40 71.4706
16 41 78.5578
16 42 103.2425
16 43 137.9507
16 44 246.771
16 45 142.3107
16 46 58.7037
16 47 136.4024
16 48 83.1806
16 49 263.227
16 50 167.7284
16 51 221.7473
16 52 129.6231
16 53 133.0518
16 54 183.6597
16 55 49.2317
16 56 115.0555
16 57 191.8936
16 58 222.1081
16 59 297.8999
16 60 67.1775
16 61 78.5033
16 62 188.2298
16 63 252.4273
16 64 208.62
16 65 295.2815
16 66 65.4276
16 67 214.0898
16 68 10.006
16 69 103.8132
16 70 110.4716
16 71 68.2226
16 72 76.1129
16 73 201.077
16 74 140.1339
16 75 99.2576
16 76 71.9404
16 77 230.7865
16 78 274.9872
16 79 200.0553
16 80 280.2877
16 81 68.8344
16 82 269.7735
16 83 149.2185
16 84 66.2575
16 85 52.875
16 86 288.8464
16 87 200.4374
16 88 46.586
16 89 248.2226
16 90 40.596
16 91 297.3794
16 92 89.4816
16 93 197.0838
16 94 192.1833
16 95 92.3409
16 96 59.6045
16 97 268.7436
16 98 96.236
16 99 156.5577
17 18 98.1659
17 19 38.8897
17 20 18.3369
17 21 130.9991
17 22 244.1831
17 23 115.906
17 24 45.2548
17 25 182.4913
17 26 43.1458
17 27 140.782
17 28 136.9705
17 29 89.327
17 30 166.2709
17 31 5.1841
17 32 159.7585
17 33 101.0255
17 34 65.805
17 35 260.3935
17 36 212.1178
