NAME: dataset_100_04
NODES: 100
TYPE: SYMMETRIC
5 30 145.2041
5 31 59.0767
5 32 174.7535
5 33 164.306
5 34 88.4095
5 35 60.3485
5 36 18.9733
5 37 278.7972
5 38 33.1665
5 39 152.4343
5 40 218.2606
5 41 263.7067
5 42 229.824
5 43 47.1834
5 44 257.445
5 45 79.8184
5 46 151.2354
5 47 199.0812
5 48 257.5263
5 49 3.6265
5 50 283.6923
5 51 293.9498
5 52 228.5244
5 53 24.4938
5 54 232.65
5 55 222.2968
5 56 50.6233
5 57 106.4402
5 58 177.7755
5 59 155.5967
5 60 143.8042
5 61 205.7892
5 62 208.7757
5 63 239.341
5 64 168.8438
5 65 290.2292
5 66 108.1933
5 67 68.1389
5 68 166.484
5 69 225.5835
5 70 219.7609
5 71 254.2337
5 72 274.199
5 73 205.1393
5 74 1.387
5 75 223.2301
5 76 2.9787
5 77 39.9282
5 78 259.1195
5 79 247.1053
5 80 72.22
5 81 133.8663
5 82 249.0106
5 83 285.9629
5 84 184.6165
5 85 63.5591
5 86 60.7307
5 87 293.7807
5 88 283.8666
5 89 263.7136
5 90 69.7868
5 91 157.5742
5 92 172.7113
5 93 4.3058
5 94 107.1434
5 95 265.7607
5 96 232.8128
5 97 110.6597
5 98 89.7872
5 99 228.5759
6 7 251.6746
6 8 236.7935
6 9 140.1353
6 10 17.619
6 11 122.8334
6 12 43.7385
6 13 156.5779
6 14 4.3017
6 15 165.6916
6 16 50.5486
6 17 74.0232
6 18 199.8096
6 19 38.9372
6 20 254.29
6 21 120.5865
6 22 33.7384
6 23 57.5752
6 24 210.9153
6 25 256.5709
6 26 203.716
6 27 152.9821
6 28 137.5102
6 29 242.5131
6 30 237.6154
6 31 200.8183
6 32 156.0709
6 33 87.1413
6 34 34.8675
6 35 53.3622
6 36 94.2765
6 37 221.5548
6 38 64.2533
6 39 1.4617
6 40 282.8248
6 41 152.4338
6 42 93.9797
6 43 52.1879
6 44 128.6566
6 45 87.6244
6 46 133.7549
6 47 224.0943
6 48 108.1406
6 49 98.1446
6 50 110.2831
6 51 21.0829
6 52 146.0492
6 53 225.0123
6 54 189.5093
6 55 283.5391
6 56 240.7835
6 57 194.8845
6 58 220.5811
6 59 26.3908
6 60 82.6287
6 61 40.7022
6 62 81.8649
6 63 9.8492
6 64 260.7815
6 65 228.2898
6 66 216.9526
6 67 146.8566
6 68 110.7974
6 69 105.1811
6 70 119.4431
6 71 52.8519
6 72 43.7445
6 73 271.5643
6 74 19.7158
6 75 26.0227
6 76 130.3856
6 77 100.9415
6 78 248.2196
6 79 127.3544
6 80 2.8742
6 81 125.8291
6 82 161.1083
6 83 201.0968
6 84 69.1704
6 85 19.9446
6 86 262.3316
6 87 163.0405
6 88 296.3742
6 89 207.0857
6 90 275.022
6 91 199.255
6 92 240.5392
6 93 18.4235
6 94 274.7088
6 95 106.4596
6 96 177.7334
6 97 168.7824
6 98 273.974
6 99 208.3475
7 8 12.559
7 9 296.5279
7 10 138.8993
7 11 197.2641
7 12 70.6682
7 13 146.4845
7 14 143.9611
7 15 219.8857
7 16 235.7332
7 17 116.8085
7 18 257.529
7 19 229.1209
7 20 81.0561
7 21 219.1029
7 22 212.4063
7 23 249.3005
7 24 223.3847
7 25 150.5668
7 26 106.6635
7 27 286.761
7 28 82.4305
7 29 74.1402
7 30 227.6572
7 31 95.7792
7 32 24.7559
7 33 202.6753
7 34 33.4962
7 35 199.935
7 36 218.8865
7 37 10.019
7 38 85.1743
7 39 222.0964
7 40 272.9897
7 41 184.2933
7 42 90.4265
7 43 246.1052
7 44 218.0227
7 45 129.4178
7 46 293.2899
7 47 215.8632
7 48 5.0661
7 49 86.8003
7 50 180.5407
7 51 209.3134
7 52 80.9691
7 53 13.7493
7 54 251.42
7 55 108.6567
7 56 4.2206
7 57 37.2903
7 58 31.1095
7 59 259.8611
7 60 121.1998
7 61 116.5294
7 62 154.8393
7 63 207.2397
7 64 190.423
7 65 146.9867
7 66 16.1532
7 67 149.5608
7 68 219.8249
7 69 19.2496
7 70 93.2196
7 71 262.8826
7 72 215.3017
7 73 87.1393
7 74 45.5109
7 75 102.0645
7 76 150.5266
7 77 66.0413
7 78 244.0989
7 79 170.4155
7 80 99.263
7 81 117.4657
7 82 62.5475
7 83 240.827
7 84 119.3701
7 85 75.32
7 86 88.8725
7 87 49.6068
7 88 57.2556
7 89 141.2286
7 90 3.8721
7 91 47.7383
7 92 15.2265
7 93 55.9839
7 94 262.6666
7 95 114.546
7 96 21.6535
7 97 22.5555
7 98 143.4994
7 99 177.2625
8 9 103.6815
8 10 268.6409
8 11 60.2384
8 12 283.747
8 13 117.2887
8 14 45.6712
8 15 285.45
8 16 282.5637
8 17 10.2365
8 18 116.1349
8 19 280.9412
8 20 143.0284
8 21 8.1648
8 22 227.7127
8 23 251.5947
8 24 281.7648
8 25 78.6619
8 26 14.1451
8 27 117.8452
8 28 196.7395
8 29 75.6553
8 30 273.7639
8 31 198.339
8 32 108.9253
8 33 109.3975
8 34 249.5844
8 35 106.3394
8 36 221.0217
8 37 221.5739
8 38 181.2201
8 39 47.5201
8 40 241.5424
8 41 259.9433
8 42 164.259
8 43 198.1801
8 44 231.7177
8 45 127.9785
8 46 179.3049
8 47 116.4372
8 48 222.3381
8 49 105.2966
8 50 292.9681
8 51 119.3562
8 52 239.4684
8 53 296.8493
8 54 212.6412
8 55 28.7657
8 56 84.8582
8 57 257.493
8 58 285.9802
8 59 150.2749
8 60 117.7954
8 61 91.3147
8 62 44.535
8 63 277.6367
8 64 260.6236
8 65 239.4964
8 66 210.2536
8 67 170.589
8 68 299.7422
8 69 222.6619
8 70 78.0398
8 71 96.7879
8 72 165.0643
8 73 201.9847
8 74 130.1285
8 75 117.3718
8 76 191.5967
8 77 134.9495
8 78 92.1971
8 79 126.2856
8 80 264.3248
8 81 5.7126
8 82 160.4035
8 83 164.9385
8 84 250.8408
8 85 188.4206
8 86 199.3328
8 87 217.7379
8 88 29.6202
8 89 67.6423
8 90 8.4292
8 91 97.111
8 92 277.933
8 93 290.3514
8 94 27.0317
8 95 226.6959
8 96 26.4502
8 97 229.603
8 98 220.4001
8 99 235.8279
9 10 227.5892
9 11 142.4561
9 12 171.5875
9 13 259.2493
9 14 48.6682
9 15 204.6069
9 16 46.9216
9 17 276.6973
9 18 197.2821
9 19 48.1344
9 20 23.3778
9 21 186.9431
9 22 74.709
9 23 125.5785
9 24 156.6925
9 25 41.9163
9 26 282.0854
9 27 35.9921
9 28 180.0626
9 29 69.0215
9 30 78.9562
9 31 21.3093
9 32 4.1532
9 33 192.9649
9 34 115.7123
9 35 133.4573
9 36 233.0205
9 37 285.4676
9 38 107.4716
9 39 198.7961
9 40 162.2961
9 41 65.2249
9 42 65.5184
9 43 256.8729
9 44 64.4457
9 45 36.2908
9 46 48.9897
9 47 236.9464
9 48 42.2967
9 49 214.2923
9 50 139.5517
9 51 161.7476
9 52 265.2335
9 53 199.7303
9 54 97.9391
9 55 195.6369
9 56 261.7611
9 57 150.466
9 58 104.8159
9 59 147.1588
9 60 256.2286
9 61 60.5051
9 62 161.3878
9 63 114.9791
9 64 289.4341
9 65 100.723
9 66 68.7863
9 67 240.4693
9 68 158.542
9 69 225.8026
9 70 5.8617
9 71 49.487
9 72 203.7361
9 73 184.4133
9 74 273.4766
9 75 82.13
9 76 189.9362
9 77 86.3353
9 78 198.9329
9 79 179.3393
9 80 192.8956
9 81 34.8313
9 82 294.3255
9 83 103.1168
9 84 280.7099
9 85 104.0949
9 86 247.1103
9 87 7.9153
9 88 82.1656
9 89 241.9534
9 90 167.9484
9 91 79.0787
9 92 165.3559
9 93 196.8009
9 94 280.963
9 95 205.6163
9 96 24.0107
9 97 163.4793
9 98 288.0644
9 99 104.2585
10 11 269.9264
10 12 287.5819
10 13 262.2655
10 14 15.1645
10 15 93.8969
10 16 144.2546
10 17 80.6227
10 18 88.7742
10 19 252.2082
10 20 38.3925
10 21 273.5557
10 22 118.53
10 23 4.4955
10 24 17.0599
10 25 45.2739
10 26 38.2242
10 27 150.7774
10 28 194.8694
10 29 285.8259
10 30 69.5558
10 31 226.0611
10 32 155.5603
10 33 50.6933
10 34 156.0863
10 35 243.7391
10 36 18.1458
10 37 243.3677
10 38 237.6085
10 39 77.3904
10 40 73.7466
10 41 52.0588
10 42 194.3805
10 43 69.7955
10 44 181.7945
10 45 198.8956
10 46 74.5648
10 47 147.546
10 48 171.6351
10 49 238.8247
10 50 12.9102
10 51 277.4854
10 52 16.0907
10 53 238.8246
10 54 158.9286
10 55 10.2362
10 56 6.2469
10 57 299.8138
10 58 57.1137
10 59 181.7159
10 60 64.2096
10 61 102.9268
10 62 142.4118
10 63 177.6825
10 64 46.8251
10 65 201.9691
10 66 189.034
10 67 254.2567
10 68 107.8448
10 69 90.8752
10 70 227.1853
10 71 92.6953
10 72 289.3016
10 73 214.589
10 74 103.4588
10 75 2.2753
10 76 100.2488
10 77 124.9886
10 78 277.8104
10 79 24.5134
10 80 214.2299
10 81 191.1401
10 82 30.7782
10 83 268.328
10 84 186.1229
10 85 82.9832
10 86 48.7069
10 87 5.423
10 88 166.4211
10 89 243.3444
10 90 285.1169
10 91 12.4333
10 92 293.1105
10 93 150.6386
10 94 178.2021
10 95 60.6143
10 96 12.1816
10 97 191.3885
10 98 246.6784
10 99 210.1273
11 12 153.7903
11 13 80.1453
11 14 27.8736
11 15 112.1539
11 16 285.8406
11 17 68.9648
11 18 61.5055
11 19 219.3319
11 20 114.5547
11 21 281.5573
11 22 292.4547
11 23 89.5452
11 24 295.2194
11 25 185.3773
11 26 79.5954
11 27 239.5804
11 28 296.4003
11 29 68.5542
11 30 46.8576
11 31 207.1682
11 32 228.7544
11 33 103.0545
11 34 289.2247
11 35 11.631
11 36 79.0866
11 37 18.7574
11 38 168.7943
11 39 18.3069
11 40 188.9521
11 41 65.299
11 42 125.5878
11 43 150.0963
11 44 96.7521
11 45 180.3328
11 46 239.9301
11 47 60.1397
11 48 38.0118
11 49 168.0657
11 50 286.9087
11 51 178.6878
11 52 240.3523
11 53 210.1881
11 54 257.0296
11 55 271.3275
11 56 22.7079
11 57 299.7618
11 58 269.9502
11 59 269.722
11 60 270.6721
11 61 174.7593
11 62 234.4562
11 63 131.3288
11 64 39.8347
11 65 89.0547
11 66 271.791
11 67 87.4821
11 68 119.895
11 69 134.4095
11 70 144.1705
11 71 151.6219
11 72 32.1347
11 73 42.449
11 74 142.5157
11 75 15.1161
11 76 10.6804
11 77 156.2585
11 78 17.5058
11 79 256.6852
11 80 128.7936
11 81 197.9979
11 82 263.7668
11 83 157.2273
11 84 122.9497
11 85 114.2005
11 86 48.1184
11 87 171.8628
11 88 45.2501
11 89 245.1261
11 90 7.1698
11 91 216.4978
11 92 87.4184
11 93 297.6714
11 94 96.8346
11 95 94.9196
11 96 286.2761
11 97 166.5963
11 98 243.3465
11 99 287.3162
12 13 28.1345
12 14 14.3127
12 15 287.051
12 16 223.3954
12 17 137.0897
12 18 77.4315
12 19 215.0885
12 20 125.7391
12 21 143.9837
12 22 212.3854
12 23 205.7182
12 24 212.7985
12 25 189.1251
12 26 240.8049
12 27 266.6641
12 28 192.1511
12 29 284.4493
12 30 27.1017
12 31 85.4165
12 32 48.3075
12 33 293.0235
12 34 237.2462
12 35 278.2352
12 36 293.5274
12 37 101.0152
12 38 205.9809
12 39 96.3951
12 40 31.4546
12 41 26.4226
12 42 246.4779
12 43 188.6863
12 44 197.8429
12 45 169.0781
12 46 143.4689
12 47 235.9375
12 48 238.937
12 49 70.2396
12 50 132.0672
12 51 176.1382
12 52 288.5785
12 53 17.605
12 54 272.7644
12 55 116.4482
12 56 270.2759
12 57 290.1913
12 58 111.0418
12 59 69.5797
12 60 258.1357
12 61 204.3764
12 62 188.5117
12 63 150.275
12 64 66.0815
12 65 298.5447
12 66 258.2388
12 67 17.0805
12 68 274.753
12 69 219.8997
12 70 96.9756
12 71 299.9862
12 72 277.5981
12 73 225.4998
12 74 45.3824
12 75 124.9049
12 76 284.7814
12 77 72.5434
12 78 157.8215
12 79 104.1223
12 80 127.4496
12 81 291.1843
12 82 112.8325
12 83 77.58
12 84 238.3938
12 85 175.3281
12 86 85.0844
12 87 214.7296
12 88 270.874
12 89 66.9179
12 90 25.0781
12 91 186.5194
12 92 209.3227
12 93 152.077
12 94 243.5364
12 95 260.4059
12 96 212.887
12 97 135.793
12 98 140.9243
12 99 165.8236
13 14 239.5394
13 15 78.128
13 16 27.1477
13 17 102.0366
13 18 255.5572
13 19 2.4673
13 20 2.225
13 21 121.7147
13 22 150.0247
13 23 266.2914
13 24 293.0547
13 25 144.0291
13 26 213.2154
13 27 224.6265
13 28 215.0615
13 29 238.3956
13 30 163.2851
13 31 116.6779
13 32 219.6645
13 33 204.7937
13 34 67.9569
13 35 286.2849
13 36 278.8201
13 37 88.6469
13 38 80.656
13 39 245.4608
13 40 1.189
13 41 59.3984
13 42 86.1581
13 43 243.9645
13 44 8.5948
13 45 101.3649
13 46 155.7921
13 47 105.3804
13 48 246.0062
13 49 45.8412
13 50 79.0798
13 51 19.2399
13 52 19.3696
13 53 166.133
13 54 45.4927
13 55 84.6302
13 56 182.0634
13 57 56.0465
13 58 233.8938
13 59 266.9243
13 60 272.301
13 61 119.7353
13 62 24.5557
13 63 252.9119
13 64 293.6018
13 65 265.2977
13 66 246.6245
13 67 175.2464
13 68 54.0761
13 69 57.0022
13 70 244.5168
13 71 291.2303
13 72 177.8933
13 73 235.4544
13 74 269.3018
13 75 250.5062
13 76 27.9095
13 77 52.7664
13 78 155.6941
13 79 286.2621
13 80 111.0642
13 81 276.6496
13 82 114.6819
13 83 111.9397
13 84 236.2007
13 85 283.6123
13 86 256.5758
13 87 287.7213
13 88 297.2486
13 89 154.7085
13 90 281.5322
13 91 287.9228
13 92 134.4538
13 93 238.9185
13 94 112.9405
13 95 42.1816
13 96 223.801
13 97 10.4658
13 98 92.5574
13 99 56.5324
14 15 225.5304
14 16 83.3515
14 17 11.2959
14 18 204.6051
14 19 13.7111
14 20 260.0278
14 21 125.407
14 22 252.3002
14 23 275.0568
14 24 196.1016
14 25 176.6848
14 26 154.6489
14 27 88.495
14 28 63.8922
14 29 46.0715
14 30 234.0369
14 31 27.4512
14 32 107.7561
14 33 160.0809
14 34 205.5159
14 35 276.2115
14 36 286.2594
14 37 237.2149
14 38 178.8062
14 39 57.4108
14 40 145.2871
14 41 112.6914
14 42 250.7794
14 43 160.9172
14 44 115.8296
14 45 24.8478
14 46 134.1651
14 47 106.7059
14 48 234.052
14 49 171.7332
14 50 146.9502
14 51 288.6767
14 52 136.9062
14 53 224.8175
14 54 250.5352
14 55 285.1009
14 56 297.399
14 57 150.5061
14 58 165.7207
14 59 131.1638
14 60 74.2053
14 61 169.887
14 62 104.4325
14 63 191.2895
14 64 201.4661
14 65 263.6781
14 66 33.0051
14 67 275.164
14 68 77.6438
14 69 167.9441
14 70 235.3436
14 71 22.6581
14 72 16.9332
14 73 283.2418
14 74 95.7805
14 75 27.5714
14 76 36.3762
14 77 218.2617
14 78 280.3756
14 79 16.6338
14 80 115.8816
14 81 109.5654
14 82 267.0184
14 83 139.6378
14 84 167.1262
14 85 87.2449
14 86 7.0741
14 87 16.6105
14 88 230.1771
14 89 172.0225
14 90 220.8019
14 91 105.6229
14 92 45.9876
14 93 141.4636
14 94 231.027
14 95 47.9417
14 96 17.142
14 97 188.6313
14 98 290.683
14 99 271.0287
15 16 61.1431
15 17 271.9438
15 18 211.6359
15 19 244.0087
15 20 92.8015
15 21 4.4971
15 22 146.3492
15 23 35.9711
15 24 92.81
15 25 117.6021
15 26 152.902
15 27 267.5892
15 28 100.66
15 29 276.1032
15 30 250.4534
15 31 275.8336
15 32 236.6972
15 33 66.3333
15 34 60.8195
15 35 228.7546
15 36 77.6454
15 37 290.336
15 38 7.2152
15 39 139.438
15 40 230.2267
15 41 122.5713
15 42 268.4748
15 43 206.3439
15 44 120.4074
15 45 85.6168
15 46 190.5568
15 47 125.947
15 48 40.1532
15 49 136.3988
15 50 40.7711
15 51 51.0353
15 52 220.3644
15 53 98.693
15 54 189.5568
15 55 25.8915
15 56 33.0539
15 57 109.0823
15 58 104.0707
15 59 273.616
15 60 156.5435
15 61 203.7087
15 62 189.2524
15 63 53.7685
15 64 197.7302
15 65 259.6226
15 66 7.6199
15 67 205.0136
15 68 193.9832
15 69 92.0329
15 70 215.7088
15 71 182.3687
15 72 210.1601
15 73 7.4957
15 74 238.4216
15 75 252.822
15 76 120.4336
15 77 182.8694
15 78 66.2967
15 79 51.5035
15 80 230.5479
15 81 31.8105
15 82 213.3512
15 83 149.8048
15 84 32.2493
15 85 177.5186
15 86 17.5535
15 87 284.945
15 88 53.1637
15 89 31.1786
15 90 102.9794
15 91 60.1582
15 92 282.4657
15 93 216.4607
15 94 245.5641
15 95 292.6535
15 96 36.8534
15 97 61.3158
15 98 153.1059
15 99 176.4777
16 17 216.5664
16 18 272.0859
16 19 237.6825
16 20 24.7273
16 21 57.6129
16 22 135.2415
16 23 61.3507
16 24 65.2442
16 25 73.7147
16 26 140.5944
16 27 220.5014
16 28 130.458
16 29 93.6251
16 30 23.123
16 31 123.4364
16 32 195.2965
16 33 127.078
16 34 15.8945
16 35 29.6071
16 36 55.5234
16 37 211.5801
16 38 113.8474
16 39 91.7303
16 40 206.829
16 41 205.6641
16 42 98.6863
16 43 159.1267
16 44 203.7928
16 45 44.642
16 46 193.9221
16 47 220.1944
16 48 116.571
16 49 288.718
16 50 168.1144
16 51 191.4665
16 52 290.812
16 53 71.8541
16 54 83.0726
16 55 38.3149
16 56 178.8298
16 57 270.9152
16 58 252.2948
16 59 161.2682
16 60 129.2707
16 61 68.1222
16 62 1.7711
16 63 196.5579
16 64 6.9507
16 65 102.2977
16 66 272.1315
16 67 147.4251
16 68 299.4416
16 69 109.8334
16 70 215.5824
16 71 275.2116
16 72 105.2407
16 73 130.7587
16 74 201.9995
16 75 61.7627
16 76 105.6544
16 77 174.078
16 78 168.7285
16 79 154.171
16 80 243.7464
16 81 196.0967
16 82 180.0563
16 83 280.5358
16 84 74.1462
16 85 118.9379
16 86 73.9306
16 87 295.7986
16 88 107.3292
16 89 174.4923
16 90 114.6756
16 91 292.849
16 92 279.9401
16 93 207.9974
16 94 244.9939
16 95 152.1489
16 96 92.5746
16 97 249.8763
16 98 111.1166
16 99 291.6367
17 18 34.4013
17 19 205.9131
17 20 114.5836
17 21 117.3305
17 22 208.0648
17 23 94.0175
17 24 31.7581
17 25 184.3112
17 26 13.4
17 27 33.274
17 28 180.7732
17 29 267.8945
17 30 195.6973
17 31 212.6005
17 32 237.0702
17 33 78.8295
